V1,V2,V3,V4,V5,V6,V7,V8
5634.5654,5636.825,6122.139,6112.833,5766.5654,5626.01,6047.3135,6066.711
13088.123,13361.318,13616.13,13666.466,13812.697,14066.01,14220.327,14340.914
13043.745,13290.577,13480.128,13528.203,13645.137,13885.298,13972.938,14104.287
1804.1006,1820.4186,1810.7836,1829.4565,1837.9222,1863.3887,1854.4294,1838.2661
12653.488,12645.631,12678.695,12696.432,12704.747,12677.37,12633.862,12694.25
14254.605,14147.619,14173.294,14280.287,14232.192,14113.618,14125.584,14244.972
1535.9437,1532.983,1559.7958,1545.3176,1535.7811,1537.3308,1566.6473,1559.0981
10023.265,10101.239,10068.216,10064.552,10108.596,10106.776,10065.818,10103.622
1262.2948,1305.796,1302.7897,1255.531,1261.8102,1301.814,1301.733,1258.877
4564.237,4511.857,4575.4946,4572.969,4542.1943,4526.9683,4555.441,4535.6113
6335.654,6406.0073,6376.3145,6364.9873,6333.1,6386.0386,6341.0312,6361.5723
5328.284,5249.2124,5320.3857,5495.623,5362.6084,5307.078,5380.7856,5568.054
11696.678,11640.538,11746.291,11905.666,11771.885,11705.896,11808.662,11996.317
569.5472,566.21,561.75635,596.8128,578.67334,575.1932,573.3214,609.49756
3874.109,3840.1643,3985.9568,3994.8452,3893.8257,3884.6753,3999.9263,3987.087
12248.987,12399.49,13528.224,13281.938,12393.097,12258.557,13490.949,13269.049
4531.2803,4489.821,4597.681,4565.267,4507.801,4503.685,4572.7266,4534.2354
3614.5967,13444.5205,3915.245,9491.686,4374.2583,14458.375,5053.046,10181.211
3968.0217,4032.1567,3836.2131,4009.6062,4026.2546,4108.073,3874.4211,4011.6492
2185.1165,2223.621,2268.8262,2246.3694,2211.0422,2245.4563,2285.3188,2274.9368
10430.555,10206.469,10519.972,10737.144,10508.923,10431.205,10647.8125,10760.526
3008.7134,2959.8984,3005.145,3024.1047,3001.2107,2973.2212,2994.0508,3003.8281
5787.822,5780.8584,5788.6226,5841.165,5788.804,5786.406,5791.115,5839.3984
7270.2485,7307.053,7334.4766,7290.408,7315.7324,7380.103,7387.169,7321.5283
3325.2942,3344.833,3321.8218,3335.4182,3302.1797,3347.1445,3312.2087,3320.3145
5519.201,6186.9834,5493.115,6046.6235,5612.694,6348.5415,5619.74,5985.1562
7299.0264,7267.0186,7320.3843,7321.9043,7319.183,7267.8364,7308.7446,7315.4756
1661.4054,1651.2313,1675.3905,1680.0201,1662.1138,1640.5635,1662.4122,1667.4249
1591.3142,1617.7157,1613.6611,1574.0922,1583.5076,1636.146,1628.107,1571.6372
1273.0072,1274.7222,1291.186,1296.476,1283.754,1283.0023,1304.8228,1303.5883
7205.542,7192.493,7243.893,7269.7183,7234.4185,7220.462,7277.7803,7289.3145
1968.2156,1979.7263,1961.2085,1971.5573,2000.4122,2021.5576,2014.1925,1995.1215
2312.224,2283.0742,2299.9785,2347.654,2327.3616,2313.3997,2326.4744,2351.8213
9850.708,9853.816,9908.82,9900.128,9884.608,9917.767,9973.231,9892.025
4715.4126,4741.4917,4858.11,4641.747,4694.413,4775.7236,4880.3604,4667.437
7641.835,7627.082,7581.411,7634.9756,7607.3726,7613.3877,7552.7114,7591.5537
1774.019,1751.9851,1785.8997,1791.0801,1804.4677,1789.4768,1825.7384,1796.1682
2501.0361,2543.1714,2468.2627,2474.3645,2516.1313,2579.3335,2489.392,2486.639
532.3308,401.9768,391.0681,520.35254,366.11597,430.63135,371.0254,497.9729
7093.371,7068.3125,7283.7974,7257.4424,7436.18,7259.8354,7473.8203,7542.867
7290.9014,7564.0015,7393.884,7748.9375,7281.899,7536.443,7295.5605,7624.9224
10638.174,10679.389,10729.934,10805.837,10883.532,10891.356,10923.238,11002.141
16724.19,16693.73,17025.371,17377.096,16702.475,16632.652,16888.781,17189.277
15896.035,15730.829,16073.439,16442.768,15908.228,15681.408,15959.143,16263.325
1594.91,1581.7717,1835.8552,1616.7465,1618.2836,1602.1066,1849.6703,1649.4988
1718.3395,1608.2156,1697.2612,1838.1682,1766.367,1608.9918,1699.8768,1831.9893
11918.349,11521.24,13329.039,11323.982,12156.417,11737.082,13473.99,11543.073
2048.2551,1989.9293,2161.0198,2128.6738,2050.9338,1983.7697,2133.3403,2171.2925
9429.484,11897.111,9517.575,11331.558,9603.016,11975.625,9398.744,10984.645
2829.9158,2712.7651,2396.2742,2744.5986,3025.834,2874.1143,2539.0645,2878.2659
3472.008,3542.603,3963.6406,3603.0603,3516.3767,3564.6196,3981.7139,3663.0242
2578.55,2683.5059,2866.8652,2473.374,2604.7627,2706.1455,2867.9922,2481.3245
1504.4171,1566.8864,1541.8636,1478.4883,1509.1912,1576.3916,1545.8037,1479.5391
1500.5228,1510.1382,1427.1877,1549.8981,1544.8082,1534.5626,1452.4601,1569.5736
4162.498,4125.3267,3001.5898,3802.3376,4316.824,4299.304,3136.6543,3880.337
3258.7847,3261.4553,3285.679,3308.3325,3303.9102,3299.2979,3317.889,3339.8193
3586.429,3612.7722,3638.0283,3649.2793,3673.9666,3683.9592,3702.0312,3717.532
6765.3945,6655.1064,6700.8604,6832.1655,6750.294,6617.115,6660.0156,6898.913
4688.2563,4627.8394,4555.374,4556.1924,4676.5786,4561.8623,4512.0083,4556.4365
4924.1187,4877.6343,4849.646,4859.73,4956.5127,4831.448,4836.0327,4876.6216
3748.415,3732.6812,3685.8557,3676.8481,3771.6057,3680.3328,3662.05,3699.98
3728.352,3697.1804,3655.7837,3641.8823,3728.7139,3630.996,3617.1646,3649.5977
12780.953,12970.635,13111.451,13219.568,13290.043,13453.532,13558.764,13711.777
9318.194,9297.337,9307.699,9320.922,9321.002,9322.703,9328.614,9331.121
9944.801,9945.818,9940.25,9936.67,9948.354,9946.545,9939.275,9941.826
1148.2454,1155.059,1160.4882,1163.347,1167.3949,1171.2374,1175.1876,1179.2592
1885.7482,1912.4376,1876.5798,1868.384,1874.7264,1919.2644,1878.2847,1860.0686
4794.9614,5456.626,7790.309,5489.2134,5021.3647,5602.546,7825.498,5603.1978
2179.274,2176.2812,2130.3052,2143.1443,2202.2192,2202.5256,2151.333,2151.6912
7131.6045,7217.0312,6931.1865,6947.036,7012.857,7433.2007,7077.1016,6741.6167
8955.125,9153.309,9273.282,9516.029,9256.39,9419.257,9629.268,9731.573
11594.949,11668.034,11451.716,11569.779,11498.108,11748.062,11560.954,11517.859
3453.9868,3416.229,3414.5496,3503.298,3440.5117,3410.652,3407.9873,3484.0818
3763.6567,3773.3584,3829.22,3805.8752,3785.0845,3794.1497,3856.888,3809.9258
17578.596,17129.322,17439.459,18053.992,17736.953,17512.102,17498.844,18029.748
3845.2942,3822.5452,3786.96,3869.3718,3851.2656,3841.6316,3806.449,3878.3523
1183.7819,1183.512,1160.9447,1224.0203,1191.9199,1208.8142,1187.5823,1239.8865
3376.5808,3416.8086,3308.9941,3496.933,3355.658,3404.9094,3299.1936,3460.099
6980.7666,7227.656,7022.225,7224.148,6994.4736,7202.027,7003.1196,7167.479
2346.007,2329.1982,2355.5833,2345.3628,2331.55,2328.729,2334.756,2326.9602
5894.5786,5802.0913,6544.3774,6023.2744,6041.73,5806.245,6633.915,6153.2427
2403.3516,2465.181,2427.9067,2403.532,2444.3281,2518.6528,2448.006,2424.312
11589.28,11566.461,11650.857,11614.923,11617.809,11594.795,11679.226,11644.791
1371.634,1534.4175,1391.0054,1353.082,1383.1061,1428.6522,1270.3977,1382.9869
2635.8235,2580.7979,2656.1013,2667.4382,2652.6472,2591.5408,2658.1453,2669.353
5414.177,5441.875,5460.659,5503.0605,5435.1934,5461.9478,5484.221,5508.34
14943.277,19403.79,16420.9,17773.906,15594.823,20175.371,17232.812,18506.168
2588.871,2693.3447,2893.2163,2496.936,2639.9233,2735.1216,2907.9583,2520.226
4364.4434,4328.236,4582.076,4574.5376,4357.126,4265.0093,4502.175,4604.3286
5511.2373,5583.8853,5661.9805,5718.538,5625.9424,5554.9966,5584.6313,5714.372
1698.2487,1738.7949,1658.2261,1666.3329,1709.8401,1750.5273,1647.371,1655.6903
8606.327,8576.615,8707.634,8858.342,8573.027,8597.1875,8680.568,8789.218
3325.946,3049.3025,3335.3933,3208.7363,3270.8997,2901.1416,3146.6812,3077.349
402.85425,371.2644,391.43976,448.74066,381.12012,405.16193,430.28894,458.922
3705.2598,3746.6333,3690.8438,3662.6453,3733.9895,3758.1653,3681.6797,3650.3193
1894.6212,1847.6357,1849.081,1844.8851,1894.1882,1887.9686,1879.4087,1824.1924
2295.624,2271.3848,2307.6492,2329.571,2334.4988,2350.8726,2392.6855,2340.4744
4425.73,4453.444,4418.3438,4595.0464,4425.085,4503.535,4426.2246,4549.5176
9642.66,9619.615,9950.09,9804.366,9624.609,9629.899,9926.349,9785.586
1896.4888,1889.7727,1902.2775,1894.0044,1887.8165,1869.9656,1885.3555,1872.2876
1739.2365,1733.8481,1714.062,1766.0424,1761.9705,1803.7766,1784.7532,1775.9895
6306.1646,6316.6855,6428.1387,6425.041,6516.951,6456.532,6541.127,6560.4634
6639.8687,6622.603,6758.255,6780.428,6828.532,6737.1646,6859.398,6875.9795
2129.1501,2117.1294,2168.0457,2181.0315,2151.3096,2130.4368,2178.982,2180.2764
4498.578,4469.086,4426.217,4438.1777,4542.293,4516.979,4431.191,4437.427
1655.9963,1729.7712,1712.0352,1749.749,1705.5159,1770.664,1763.1714,1768.148
4273.0845,4158.5986,4444.445,4255.8794,4339.0967,4206.042,4471.58,4277.4717
4967.145,5075.2065,5300.3457,4806.287,5003.8115,5038.438,5289.3745,4836.9883
2355.6653,2301.1135,2360.774,2393.0835,2351.2695,2312.7036,2363.4277,2381.0984
2350.8806,2335.2422,2355.2915,2379.5627,2338.6191,2347.0415,2355.3545,2364.1123
964.2258,1191.5107,1595.3756,919.6515,989.19196,1258.4243,1629.637,983.06635
3993.7964,3954.7207,4177.495,3802.3718,4014.1216,3904.9346,4150.2617,3841.9958
5528.722,5715.209,5482.6973,6034.742,5629.24,5818.6914,5564.6133,6058.5356
10365.561,10458.994,10451.146,10420.587,10503.033,10524.189,10519.501,10500.677
4702.1724,4807.132,5013.1377,4550.0537,4741.0083,4770.701,5005.604,4584.644
3049.6846,2873.9204,3169.516,2632.2625,3039.5947,2893.5315,3146.5876,2612.4636
7615.522,7607.8535,7576.3613,7615.1006,7581.92,7596.1284,7547.0747,7576.7036
2275.4143,2256.4736,2290.025,2278.8467,2288.0183,2284.4631,2297.3928,2271.0288
8254.746,8123.123,8462.1045,8374.346,8305.786,8109.131,8398.955,8362.788
3870.9285,3835.2332,3902.8064,3889.9597,3860.3428,3855.3557,3889.7744,3858.5078
4541.6694,4512.0728,4570.0493,4555.1763,4517.967,4523.095,4546.701,4517.3813
12594.253,12426.888,12427.087,12575.637,12551.181,12484.838,12437.601,12535.932
4554.0664,4461.54,4444.892,4502.099,4615.118,4520.3887,4460.5625,4501.531
14091.606,14135.433,14140.662,14126.876,14132.355,14136.863,14134.414,14143.98
2793.2356,2774.0059,2816.3635,2833.5557,2778.425,2827.4766,2832.6064,2797.97
8511.886,8325.885,9488.003,9346.684,9680.622,9673.543,10577.304,10312.552
12428.52,12465.458,12484.361,12512.796,12548.556,12567.855,12576.178,12615.45
1664.0513,1656.665,1657.174,1667.7346,1662.4388,1657.5469,1656.5951,1667.5273
4769.2607,4565.579,4754.1885,4454.9307,4785.3853,4594.525,4764.839,4474.94
4620.4526,4605.948,4613.0366,4592.346,4626.3013,4608.6533,4612.7983,4591.927
3644.7178,3593.259,3581.5774,3605.4526,3571.3843,3592.5305,3566.4722,3592.8096
3002.2246,2772.3726,3072.7576,2984.8718,2685.817,2591.3506,2730.0923,2589.1294
13869.809,13826.206,14021.797,13922.416,13815.881,13837.148,14060.086,14010.862
1732.0984,1767.8787,1903.6959,1243.9214,1842.1268,1899.2852,1993.6572,1324.1904
4149.039,4095.564,3048.0527,3806.3213,4296.1772,4261.164,3168.9485,3893.0461
3632.1868,3681.9148,3670.1802,3675.9631,3691.7075,3716.7412,3681.9346,3712.3232
3502.366,3390.213,3325.513,3520.7578,3525.577,3418.4116,3348.0972,3527.658
7248.3667,7361.4673,7014.661,7435.128,7291.5654,7406.746,7058.1455,7418.0186
2531.4568,2392.5964,2566.7166,2628.8906,2533.9392,2395.1208,2570.1235,2637.8901
10352.442,9937.018,9862.045,10211.643,10608.858,10143.712,10036.796,10400.978
3016.309,3046.0728,3030.0742,3051.2053,3037.5007,3071.8772,3043.2,3065.3345
11613.006,11722.929,11650.018,11881.938,11640.559,11755.526,11674.662,11921.562
10029.177,10146.97,10266.056,10294.175,10342.302,10404.204,10498.648,10555.3545
8862.372,8974.5,9074.626,9139.416,9190.139,9256.111,9328.544,9430.505
9246.455,8768.007,8678.764,9091.948,9602.736,9067.127,8936.328,9340.987
890.3269,878.98883,872.7265,932.0443,899.2695,913.8551,907.73145,939.7283
8199.787,8209.506,8044.158,8175.6924,8273.239,8312.908,8153.0835,8240.054
5986.6836,6012.772,5970.917,5986.6616,6076.432,6107.2007,6049.821,6078.022
1972.146,1971.5974,1986.1558,1976.0573,1976.0992,1967.8091,1978.7692,1979.0524
9904.643,10167.493,9797.041,9867.352,9973.546,10352.18,9930.297,9871.091
1672.3489,1356.4402,1370.2928,1479.2961,1665.7124,1355.5054,1356.2582,1478.036
2000.8796,1948.9424,1880.863,1994.4758,2018.0952,1959.1969,1886.9894,1998.0354
5055.3594,5090.365,5040.651,5157.772,5063.7637,5097.039,5048.9014,5157.138
9543.153,11928.741,9733.885,9485.124,9939.638,12504.827,10252.146,9574.79
1089.415,1101.2799,1103.189,1110.8665,1101.9752,1110.1313,1116.6912,1122.5687
6433.6294,6367.45,6383.454,6418.466,6475.1445,6394.5806,6389.611,6423.3003
8668.614,8644.073,8771.729,8697.695,8648.107,8700.495,8754.458,8648.759
1145.4176,1129.135,1108.542,1187.4802,1147.5133,1132.6046,1113.1433,1193.5382
1890.7595,2102.9387,2072.9788,2418.269,1933.0435,2107.856,2105.0354,2431.0498
12146.92,14647.292,19025.605,16800.643,13217.231,14837.8545,19702.719,17175.25
4105.339,4181.0327,4173.786,4280.343,4154.763,4297.794,4239.7734,4362.753
6017.8076,6871.3184,6280.4473,7523.0396,6187.924,6929.705,6427.1104,7548.842
5188.4624,5727.953,6035.003,7159.264,5354.5825,5863.2866,6247.369,7430.983
5417.016,5426.5522,5283.8335,5492.482,5436.0225,5439.228,5309.094,5540.2397
1509.4878,1541.537,1549.9772,1656.106,1523.755,1542.9081,1560.5621,1662.4088
4395.678,4385.1987,4406.2207,4407.109,4414.184,4400.7754,4414.782,4420.5635
1433.259,1491.0775,1464.4393,1592.4392,1453.7769,1499.6862,1482.1868,1606.5616
1236.3408,1273.332,1249.9039,1258.9186,1247.2863,1269.6008,1251.9005,1270.2759
1069.813,1051.7589,1092.1937,1112.2837,1075.4572,1058.1083,1095.1486,1116.5488
5842.1016,5897.3438,5810.883,5846.964,5914.476,5954.8813,5822.6084,5874.876
3806.9717,3859.2678,3881.6985,3834.7642,3802.847,3843.7932,3865.1904,3834.9192
15260.899,15611.707,15954.506,15761.255,15867.659,16149.977,16440.902,16266.463
9799.934,9660.859,9704.852,9761.15,9781.163,9611.349,9633.126,9716.747
8619.655,8535.387,8585.541,8615.566,8609.154,8500.745,8529.148,8595.252
3892.817,3899.8213,3882.7573,3913.6877,3906.2793,3902.272,3897.8472,3930.2358
2636.055,2646.2505,2653.598,2661.4993,2665.7917,2674.8289,2679.852,2690.8206
9813.853,9965.448,10006.33,9923.787,9819.219,9956.487,10031.232,9931.092
21195.027,21560.002,21864.848,21905.314,22107.584,22417.896,22584.066,22758.086
9990.626,10080.941,10205.429,10103.681,9976.698,10048.058,10192.505,10077.574
9615.158,9746.59,9738.992,9668.08,9608.059,9735.988,9755.639,9680.497
3141.0815,3155.897,3163.7551,3172.1587,3182.7488,3195.0032,3199.3657,3210.6152
457.84946,458.80893,456.3249,459.0384,459.13983,459.17987,457.98383,460.98627
5027.0024,5072.5415,5104.153,5121.571,5143.594,5180.021,5201.5654,5227.879
7342.488,7424.1147,7362.514,7325.506,7508.63,7500.9497,7405.0977,7411.899
11692.133,11761.686,11890.195,11838.897,11958.318,11953.893,12024.403,12007.793
2295.4448,2315.857,2327.9631,2341.0635,2352.7263,2370.0771,2378.0327,2395.1133
18782.648,19222.957,19497.006,19616.484,19872.791,20247.744,20415.668,20621.668
10206.654,10472.602,10750.794,10882.004,10960.855,11205.693,11415.283,11642.352
6571.8525,6675.8,6591.054,6774.994,6620.3936,6713.7217,6622.4185,6810.893
4544.0186,4257.15,3717.0967,7762.3047,4865.898,4354.6016,4048.0208,7764.634
3839.934,3793.4692,3992.062,4479.765,3883.2441,3774.0754,3988.4563,4488.1772
2274.1028,2082.32,2427.5234,2128.648,2267.6047,2088.6765,2396.3489,2130.4058
4979.698,5349.893,5577.9175,7323.0283,5094.4375,5500.3105,5763.5864,7525.1455
6748.2974,6946.7754,6733.875,7090.3584,6787.138,6982.708,6763.105,7120.6704
10534.589,13111.73,10102.141,13515.592,10772.921,13190.1045,10369.839,13644.784
5652.6953,5596.0703,5648.685,5677.8135,5671.9795,5612.086,5648.133,5661.0205
1835.1729,1812.833,2087.0608,1866.022,1863.5961,1834.2184,2102.3625,1901.4623
2799.9685,2781.7,2979.0022,3380.5337,2831.862,2751.4077,2964.2422,3356.6526
6686.8477,6358.912,7249.655,6810.0303,6726.9614,6623.05,7112.648,6669.086
2642.7708,2701.7935,2741.4963,2750.0205,2802.7634,2834.3928,2860.7534,2884.57
10633.393,10634.624,10697.66,10641.982,10572.48,10626.669,10714.574,10649.945
12909.445,13066.523,13092.015,12986.198,12877.486,13058.488,13082.499,12958.585
7054.3643,6826.372,6806.287,6996.3477,7165.616,6866.635,6818.3887,7088.9736
2464.4202,2462.871,2462.8875,2464.1963,2462.0732,2462.9138,2462.5962,2464.0178
15900.421,16227.398,16389.242,15850.986,15860.555,16286.361,16370.817,15798.566
1148.498,1148.9999,1145.4553,1151.8517,1150.9783,1149.5385,1149.1023,1155.725
10392.943,10511.583,10535.273,10416.409,10328.71,10502.739,10547.427,10421.235
8731.47,8728.095,8760.727,8728.895,8702.454,8710.597,8751.469,8755.182
2742.8218,2771.474,2787.0422,2802.6243,2818.701,2841.9446,2852.0588,2872.5156
7385.654,7345.444,7141.2817,7204.3047,7280.848,7240.791,7031.906,7138.1953
6495.0063,6558.8877,6518.4565,6753.6406,6588.8945,6630.4565,6590.5635,6836.701
8705.526,8591.997,8642.9795,8684.07,8712.709,8574.743,8604.382,8687.315
2496.5461,2511.7812,2533.5562,2522.7092,2529.1638,2538.9922,2551.095,2549.336
3129.8577,3312.5098,3606.5854,3199.4253,3152.859,3332.29,3623.4614,3221.317
3292.4526,3326.9397,3317.3445,3311.178,3328.5024,3349.5747,3335.6956,3343.1614
6180.4883,6276.711,6287.163,6332.4727,6270.093,6343.484,6349.6147,6409.903
10575.914,10573.51,10681.3545,10571.337,10617.096,10654.645,10733.655,10567.002
2827.706,2888.0166,2821.694,2901.3865,2876.5425,2916.0671,2851.8616,2932.8984
1710.2501,1808.6638,2176.9915,1859.978,1736.587,1773.9613,2141.043,1875.8323
6667.097,6849.2715,7287.277,6694.152,6693.317,6845.401,7273.919,6703.8403
6437.122,6306.939,6466.299,6943.7754,6481.272,6301.467,6471.713,6920.5024
6794.3193,6887.0605,7011.9683,7343.92,6811.4624,6886.185,7007.2646,7311.761
8920.73,8893.887,8957.465,8841.77,8922.159,8968.716,8999.211,8834.131
4401.3467,4610.4517,4402.2207,4474.9937,4417.9023,4650.345,4394.525,4451.2686
3885.6582,3864.1824,4057.6125,3741.0396,3909.3743,3811.449,4031.2903,3771.7832
4486.629,4514.442,4600.3447,4298.769,4493.7715,4454.7417,4567.7827,4311.1177
2974.2615,2894.6453,3179.671,2633.1519,3002.7622,2930.1619,3188.3066,2631.5852
18582.545,19000.094,19366.736,19329.049,19794.15,20038.867,20241.66,20278.781
5385.2856,5322.6816,5390.437,5397.925,5383.635,5326.6934,5373.798,5369.489
3690.284,3622.6594,3839.8115,3454.7722,3695.9949,3572.582,3806.9514,3505.804
1100.1556,1117.6835,1108.5834,1087.034,1106.4849,1113.6981,1103.6897,1088.9226
1929.3882,1952.3303,1908.4174,1941.3158,1931.195,1958.5858,1907.1626,1936.0315
7239.162,7286.4497,7304.9375,7233.9736,7300.03,7322.8086,7328.66,7283.925
3950.669,4127.054,3960.87,4197.901,4073.0127,4239.531,4070.675,4307.3325
3808.6296,3983.5688,3816.8438,4053.1921,3928.9424,4094.2178,3924.9146,4160.044
3353.2896,3483.0415,3376.5696,3529.762,3430.9456,3544.5303,3435.2056,3587.9634
3921.1548,4082.6936,3963.332,4147.1606,4023.8896,4173.271,4051.3474,4240.883
8671.107,8247.611,9888.656,14855.728,8947.637,7882.6387,9760.909,14593.737
16619.31,16165.365,15512.698,16202.993,16605.426,16234.235,15524.373,16183.021
4448.9624,4754.166,4534.181,5257.799,4448.686,4739.2617,4508.533,5220.2437
4299.6523,4569.8857,4287.62,5054.512,4251.144,4514.2017,4236.1157,4951.486
8668.695,8715.774,8740.103,8669.538,8676.23,8735.463,8767.6,8687.191
3273.3027,3287.4744,3301.4675,3280.0352,3289.1965,3297.3035,3304.4956,3294.022
5113.186,5201.676,5309.4526,5291.3906,5324.4478,5398.1973,5489.9307,5485.6416
4683.5776,4667.546,4670.208,4692.7583,4679.583,4669.884,4672.7876,4693.448
9712.419,10060.72,9597.857,10248.01,9889.619,10207.361,9765.213,10357.599
13681.778,13793.704,13294.28,13783.768,13601.942,13570.924,13095.483,13620.518
1777.8351,1901.3862,1597.7429,1570.0674,1788.3029,1939.3191,1623.5739,1560.7551
2900.039,2967.806,3163.2886,3069.7417,3032.0237,3085.429,3264.4883,3191.3323
2420.9216,2430.9255,2429.2349,2460.0847,2439.1836,2429.2683,2427.0127,2472.3335
6004.0576,6110.4854,6180.5,6302.707,6349.5376,6390.075,6451.4824,6584.863
3555.6785,3610.4153,3811.1016,3735.6592,3666.291,3705.5886,3897.7961,3845.8281
3478.5662,3529.7915,3716.347,3650.4404,3577.7925,3613.0688,3791.7634,3746.188
6990.017,7038.335,7020.125,7003.062,7004.0728,7091.466,7056.4097,6994.4253
2154.4292,2133.9119,2111.302,2138.8853,2158.6917,2149.072,2123.4253,2136.6982
4116.1235,3724.5457,5598.8086,3632.7927,4226.1626,3846.4272,5653.571,3817.5662
17543.59,18148.32,17710.498,20169.99,17256.312,18100.188,17574.314,20145.064
1196.4823,1185.6705,1233.2992,1237.0111,1185.1029,1198.3927,1230.2104,1223.365
15082.643,14852.374,14501.051,16059.636,14881.28,15217.419,14746.972,16336.613
4617.934,4735.325,4652.4043,4927.271,4563.8164,4692.9043,4580.983,4869.948
2291.5198,2338.528,2288.633,2470.3655,2302.9492,2408.477,2359.1821,2503.559
6009.726,6258.674,6250.3887,6013.224,6074.2383,6336.589,6334.77,6036.0728
6566.4546,6662.804,6666.9497,6880.49,6606.423,6697.7275,6692.255,6933.856
5523.2617,5599.755,5694.887,5783.3022,5597.358,5660.8467,5744.472,5846.6333
6871.6826,6863.6562,6974.3413,7029.7397,6904.262,6881.235,7002.9897,7080.4653
4130.115,4127.509,4115.881,4165.839,4147.5645,4147.564,4145.2607,4208.2217
