V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
22.119518,21.430176,20.083138,18.836178,18.029306,17.055641,16.541004,15.488256,15.057372,14.83433,14.63402,14.216967,13.977964,14.032957,14.573357,16.301662,18.041712,20.174337,21.316368,22.612062,23.466661,23.579296,23.325317,23.221836,22.621944,22.191975,21.021126,19.724422,18.511078,17.966877,17.008621,16.060326,15.938259,14.820457,14.542728,14.539909,14.177671,14.656059,14.591901,15.142993,16.457624,18.373117,19.927258,21.711813,22.466242,23.316307,23.428013,23.508621
18.767666,19.892094,22.06753,24.186192,25.79186,27.024826,27.989815,29.188923,29.450466,29.245983,28.642002,28.11974,26.651953,24.704508,22.774998,20.963419,19.70918,18.541264,18.090374,17.457104,16.760828,16.552696,16.788519,16.980232,17.645363,18.48574,20.641571,22.64304,24.765406,25.947495,27.338995,28.505194,28.517002,29.565617,29.282282,28.548428,27.64484,25.415388,23.776236,22.39742,20.994616,19.440264,18.638397,17.745035,17.445883,16.667784,16.84707,16.598993
20.919706,20.72174,20.423176,20.234901,20.053627,20.03828,19.74181,20.08498,21.049898,22.803501,24.189943,25.041412,25.680347,25.84341,25.838188,25.54548,25.296991,24.48676,23.751474,22.761492,22.208818,21.842094,21.621454,21.141758,20.88488,20.577486,20.23675,20.23677,20.049871,19.692102,19.582458,20.084328,20.950624,22.929886,24.66775,25.26574,25.67299,25.737751,25.96521,25.817831,25.42304,24.696733,23.90299,22.662077,22.178194,21.5665,21.382515,20.952919
19.1204,18.659025,18.109364,17.708843,17.494808,17.25211,17.333496,18.587545,19.893467,21.353432,22.625103,23.538988,24.520622,25.032953,25.375824,25.409597,25.52569,25.17659,24.81191,23.663763,22.368671,21.151676,20.436604,19.536882,18.867676,18.304792,17.78838,17.591856,17.351261,16.676725,17.07632,18.437195,19.698494,21.349209,22.810246,23.618378,24.31777,24.802608,25.429829,25.525448,25.496677,25.241184,24.842617,23.409708,22.103485,20.562157,19.891706,19.089523
25.972004,25.204647,25.51735,25.869793,25.693296,25.673885,25.491323,24.939743,24.10267,23.417645,22.628416,22.200588,22.241274,21.616457,21.004118,20.766394,20.222075,19.434198,20.281738,20.856117,22.358263,23.475863,24.601059,24.816442,24.844776,24.24722,23.996948,23.993292,24.187283,23.51502,23.682068,23.374758,23.224657,22.576422,22.377085,22.573181,22.540545,22.464535,22.641573,22.550543,22.483032,21.834738,21.717974,21.984575,23.05065,22.454731,23.056767,23.43006
23.156689,23.603382,22.99647,22.452732,21.682177,20.662224,19.143543,18.828455,18.819925,19.328022,20.05558,21.227612,22.536291,23.77764,24.224482,25.078827,25.25493,25.477873,25.288353,25.143213,25.148829,24.332815,23.037027,22.781427,22.904533,22.911293,22.774332,21.773949,21.346897,20.908468,21.044071,20.573229,20.80223,21.016949,21.629248,22.185858,22.992233,23.570818,23.68908,24.266655,24.602612,24.460821,24.521084,24.023445,23.73162,23.011757,22.191744,22.314041
19.160473,18.776566,18.256065,17.855852,17.664995,17.339718,17.348812,18.478844,19.753958,21.193645,22.453157,23.387087,24.339249,24.861538,25.261925,25.39808,25.563618,25.179121,24.839012,23.734526,22.517733,21.386581,20.667585,19.653511,18.955254,18.441431,17.941666,17.774075,17.482412,16.76362,17.03125,18.347174,19.601238,21.245955,22.715258,23.56389,24.25629,24.79128,25.51027,25.655401,25.677174,25.362701,25.007984,23.57332,22.383886,20.923674,20.225542,19.24358
17.824951,17.535358,17.089867,16.875061,16.636618,16.555824,16.16618,16.349773,17.133293,18.960188,20.628626,21.843945,22.788902,23.04817,23.11912,22.843601,22.649012,21.743633,20.937304,19.930162,19.341585,18.878193,18.569794,18.090368,17.897299,17.4844,16.953903,16.913662,16.662071,16.22063,16.006021,16.421019,17.123755,19.08595,21.130346,22.11672,22.79752,23.00541,23.312561,23.217695,22.783926,21.968616,21.145407,19.862598,19.325127,18.603144,18.353273,18.03146
15.4066305,15.072231,14.6018915,14.360865,14.058596,14.034932,13.608004,13.831211,14.768095,17.06049,19.09013,20.54552,21.659058,21.967953,21.988777,21.631931,21.528913,20.525867,19.426636,17.899199,17.059782,16.549604,16.17677,15.686832,15.503472,15.026816,14.422491,14.379429,14.101313,13.643806,13.4654,13.95451,14.768843,17.237614,19.747925,20.851566,21.643274,21.882458,22.189892,22.097158,21.68711,20.807962,19.692513,17.77471,17.057867,16.181402,15.916286,15.582072
14.613874,14.282227,13.837233,13.655209,13.400629,13.379019,12.98949,13.083502,13.599852,15.122971,16.832167,18.286257,19.663157,20.238281,20.552916,20.425213,20.3437,19.482695,18.437632,17.030602,16.16221,15.620891,15.328432,14.86327,14.693362,14.235804,13.654287,13.623155,13.387538,13.021221,12.787413,13.180566,13.615863,15.2572975,17.277618,18.561903,19.61626,20.247929,20.780886,20.859785,20.53408,19.70706,18.697512,16.9113,16.10444,15.3003025,15.031808,14.729329
15.684523,15.27394,14.824747,14.576885,14.346339,14.239127,13.899831,14.510884,15.768423,17.471264,19.005732,20.100317,21.3238,21.947943,22.327814,22.27087,22.296032,21.683035,20.80433,19.175987,18.015667,17.27689,16.810389,16.0467,15.59671,15.069728,14.560201,14.527153,14.314709,13.765811,13.664185,14.475469,15.651153,17.589998,19.35159,20.329374,21.197628,21.853703,22.525717,22.63695,22.471678,21.884447,21.005125,18.913061,17.83423,16.789728,16.369165,15.758432
14.925359,14.311155,13.609324,12.945652,12.68453,12.835176,13.825777,15.804807,17.324562,18.724813,20.236017,21.424059,22.92987,23.929415,24.769138,25.141054,25.535568,25.066004,24.291979,22.428635,20.306108,18.543964,17.343966,15.836441,14.851494,14.033495,13.281151,13.010962,12.67958,12.130753,13.749282,16.041645,17.287971,18.952938,20.62879,21.762327,22.924786,23.944046,25.112246,25.61649,25.845934,25.384304,24.642208,22.14221,20.177986,17.874243,16.797022,15.363007
21.05303,21.215626,21.183956,21.012209,20.541977,19.658121,18.765068,17.136692,15.9535475,15.100959,14.276455,13.579213,12.895382,12.588702,12.699308,13.53602,14.173139,15.174337,16.031162,17.30193,18.483273,19.38039,20.077229,20.861036,21.15,21.422403,21.424257,20.962921,20.429924,20.022385,18.711409,17.166763,16.378439,14.893419,13.918259,13.493479,12.877541,12.856801,12.753246,13.209384,14.083704,15.135784,16.02047,17.61392,18.575874,19.894629,20.37323,21.103073
14.76276,14.301813,13.761126,13.31858,13.074581,13.117039,13.533812,14.532143,15.441811,16.4187,17.538988,18.491283,19.697285,20.450722,21.029188,21.277187,21.54119,21.180094,20.702328,19.49267,18.050621,16.836664,16.137968,15.277759,14.707626,14.092992,13.537807,13.2880945,13.04998,12.654969,13.372303,14.6025715,15.400616,16.548409,17.772308,18.686205,19.615726,20.456007,21.25954,21.570625,21.679073,21.359488,20.918633,19.335724,17.962872,16.372736,15.71072,14.948178
19.095995,18.694677,18.241611,17.987803,17.764706,17.524899,17.221748,17.076054,17.227386,18.170647,19.469593,20.559969,21.82678,22.519283,23.104687,23.510584,23.864212,23.749155,23.645962,23.121206,22.502302,21.636715,20.73754,19.67609,18.994684,18.510904,18.018835,17.854212,17.59682,17.108809,16.923132,17.033339,17.140524,18.061216,19.583742,20.714214,21.653131,22.687962,23.388533,23.713585,23.947649,23.87589,23.820457,23.079655,22.401382,21.266289,20.303852,19.350155
17.759237,17.063742,15.825217,14.639296,13.886451,13.128605,12.723408,11.964499,11.449426,11.240688,11.378214,11.626631,12.518173,13.485919,14.499779,15.774611,16.697908,17.490738,18.041426,18.562332,18.883463,18.867092,18.716335,18.391521,17.817833,17.085133,15.772052,14.597079,13.62201,13.085451,12.474321,12.006688,11.853981,11.004711,11.083832,11.8029,12.523766,13.963339,14.955722,15.820789,16.787327,17.598356,18.34314,18.756454,18.917173,19.023075,18.679443,18.376354
18.37747,17.966171,17.510971,17.06128,16.844112,16.813524,17.431032,19.293112,20.859133,22.232618,23.387392,24.18834,25.03814,25.490421,25.725275,25.558521,25.523079,24.998667,24.345282,22.904205,21.481516,20.387043,19.737616,18.785158,18.108545,17.584536,17.153444,17.001804,16.7535,16.164448,17.2682,19.237104,20.633228,22.321062,23.625284,24.294548,24.936892,25.259554,25.78828,25.775879,25.615559,25.157185,24.466469,22.609928,21.25554,19.79594,19.251156,18.326302
16.23614,15.699114,15.204144,14.797651,14.859151,15.540355,16.901466,19.082123,20.674643,21.979197,23.155094,23.967909,24.745914,25.132177,25.41184,25.14545,24.972073,24.261295,23.508926,21.891262,20.113985,18.58641,17.710505,16.691296,16.05928,15.372964,14.843366,14.757098,14.835678,14.838984,16.833214,19.209791,20.432451,22.198818,23.530222,24.1309,24.762178,24.924316,25.51373,25.514206,25.220304,24.535276,23.776602,21.598974,19.985844,17.997122,17.256659,16.335758
18.99126,18.471983,17.822031,17.449783,17.233736,16.873798,16.531696,17.563196,19.061165,21.0211,22.93314,24.350004,26.048294,27.005054,27.817122,28.189068,28.587906,28.10483,27.469728,25.553846,23.492317,21.850203,20.808882,19.60517,18.855247,18.140816,17.429672,17.29634,17.00369,16.074905,16.063896,17.369465,18.906052,21.13923,23.34982,24.702717,25.871023,26.993141,28.163237,28.631073,28.834835,28.392746,27.752117,25.294466,23.36244,21.186615,20.148352,19.112144
15.409192,14.929414,14.34914,14.043846,13.879205,13.725172,13.274702,14.105328,15.85237,18.277708,20.318672,21.665806,23.11279,23.755558,24.152897,24.156908,24.356045,23.68003,22.729105,20.616505,18.878408,17.71382,16.966488,15.919357,15.305775,14.636885,13.996962,13.996241,13.819918,13.05732,12.949905,13.994776,15.698529,18.494944,20.910656,22.064346,23.033829,23.675068,24.485271,24.62608,24.620447,24.013927,23.060774,20.322031,18.732695,17.076609,16.410206,15.489665
13.926701,13.586273,13.129666,12.929211,12.648377,12.666794,12.271199,12.441715,13.017397,14.719611,16.70891,18.373674,19.939983,20.577452,21.049217,21.038504,21.19145,20.310177,19.166943,17.466146,16.241531,15.407621,14.906003,14.280592,14.043492,13.544827,12.96963,12.963319,12.672844,12.235931,12.0842285,12.567652,13.047951,14.877256,17.213177,18.702621,19.878887,20.640219,21.30771,21.520031,21.38821,20.553984,19.45618,17.280554,16.186655,15.010455,14.542372,14.111172
17.836987,17.165913,16.355724,15.766937,15.579977,15.169303,15.371044,17.153753,18.897125,20.884584,22.727531,24.141693,25.597355,26.388218,26.942398,27.182713,27.665802,27.270477,27.052332,25.85729,24.171225,21.771664,20.097773,18.663265,17.87462,17.002678,16.06929,15.872464,15.523724,14.490343,15.222454,17.215036,18.874546,21.097893,23.220861,24.557146,25.617437,26.41431,27.40695,27.740717,27.95186,27.710604,27.500717,25.902273,24.1375,21.16917,19.575542,18.322725
26.645811,25.937761,23.992115,22.326149,20.264488,18.51005,16.908798,15.243969,15.502194,17.052177,20.17399,23.404423,26.928156,29.45353,31.236797,33.10167,34.60084,35.41048,35.386322,35.305283,34.61021,33.395348,31.393372,29.767458,28.92944,27.902365,25.023554,23.499166,21.533213,19.762583,17.656834,16.55892,16.337654,16.05998,17.821453,21.184067,24.055468,28.156466,30.555248,32.208076,33.510555,34.677513,35.56844,35.48191,34.644043,33.965157,32.545044,31.580772
19.45857,18.848759,18.053543,17.408474,17.135796,16.857252,17.465755,19.801313,21.854568,23.71669,25.334738,26.462301,27.608824,28.204796,28.630175,28.72048,28.975416,28.60539,28.164503,26.474646,24.392904,22.51318,21.364594,20.098127,19.215237,18.38033,17.573639,17.279644,16.91342,15.956945,17.134346,19.629782,21.582882,23.799454,25.589796,26.59451,27.395817,27.886978,28.756695,28.943697,29.029993,28.768131,28.286743,26.15224,24.124096,21.710733,20.681099,19.506895
17.482573,16.872173,16.165144,15.44562,15.187433,15.502934,16.887327,19.864815,22.0969,23.922749,25.355705,26.531343,27.467049,27.77474,27.71928,27.048136,26.619743,25.669147,24.791672,23.026062,21.250452,20.019817,19.28875,18.147114,17.48111,16.637367,15.866922,15.583099,15.238968,14.749411,16.93314,20.102308,21.978466,24.254946,25.959478,26.880928,27.672209,27.537207,27.957243,27.614857,26.998493,26.174553,25.257217,22.777977,21.254253,19.508753,18.982214,17.972734
17.83088,17.329899,16.75312,16.35865,16.069143,15.837359,15.568097,16.543564,17.944534,19.72323,21.339111,22.529528,23.89284,24.636938,25.21069,25.391842,25.628153,25.096712,24.198545,22.293583,20.743061,19.726185,19.141052,18.227715,17.660603,17.02057,16.392944,16.251303,15.959623,15.2023945,15.245571,16.426205,17.827686,19.83684,21.688992,22.754318,23.754095,24.541916,25.4517,25.750374,25.814665,25.321682,24.416176,21.976715,20.51532,19.123241,18.571333,17.792145
16.626745,16.169638,15.600932,15.303816,15.033048,14.835926,14.485695,14.903268,15.845599,17.364882,19.016071,20.25754,21.697338,22.504314,23.166695,23.497885,23.762379,23.2924,22.577658,21.070341,19.761183,18.736027,18.02627,17.137356,16.546131,15.947811,15.337894,15.248642,14.966247,14.346249,14.193855,14.856745,15.764118,17.42852,19.266453,20.450554,21.486597,22.482336,23.393482,23.777643,23.868853,23.401398,22.712536,20.82826,19.57472,18.234083,17.56963,16.785683
18.01867,17.647196,17.136202,16.652245,16.46436,16.514833,17.159723,18.932335,20.461433,21.792107,22.876873,23.672537,24.515614,24.973034,25.330091,25.276882,25.293299,24.839552,24.279528,22.819893,21.163403,19.908926,19.225986,18.429781,18.01156,17.484327,16.936998,16.693274,16.468636,15.944088,17.105839,19.028742,20.393099,22.022387,23.267925,23.915184,24.564949,24.860132,25.510803,25.62843,25.561773,25.108309,24.546001,22.638819,21.146841,19.517338,18.917444,18.230326
17.53336,17.040762,16.487185,16.01237,15.859869,15.910606,16.637934,18.485144,20.136013,21.580938,22.84665,23.75363,24.75209,25.346928,25.77793,25.804802,25.954075,25.432453,24.87495,23.464659,21.70557,20.0431,19.132757,18.122726,17.577396,16.890635,16.263056,16.112616,15.903652,15.307026,16.605576,18.652027,20.091078,21.869799,23.291067,24.056252,24.844315,25.320034,26.083752,26.26184,26.249958,25.764654,25.218565,23.370882,21.70862,19.590157,18.76446,17.887856
18.165123,17.686079,17.042397,16.541988,16.374435,16.114199,16.49503,18.189426,19.812944,21.418608,22.842447,23.920082,25.057552,25.714876,26.230492,26.407328,26.71196,26.380606,26.140276,24.897263,23.164574,21.274872,20.020893,18.799652,18.177862,17.502998,16.776875,16.578808,16.305565,15.477301,16.34198,18.22239,19.756273,21.623123,23.243956,24.232769,25.051462,25.695715,26.586823,26.847214,27.01173,26.730663,26.486322,24.80978,23.139544,20.740213,19.546577,18.511597
19.396336,18.862661,18.209435,17.750767,17.57248,17.349415,17.554892,19.146984,20.745657,22.39093,23.835085,24.88773,26.110203,26.842075,27.458342,27.666862,27.960094,27.541584,26.991383,25.370619,23.418303,21.813272,20.962252,19.922512,19.284437,18.59988,17.892645,17.721962,17.456387,16.665949,17.298248,19.083548,20.639399,22.52784,24.160667,25.106714,25.98477,26.710299,27.616255,27.960241,28.10735,27.744747,27.178036,25.10433,23.265491,21.192583,20.37013,19.526255
19.381851,18.892391,18.318155,17.955894,17.730524,17.385721,17.211277,18.56107,20.103148,21.92012,23.513233,24.664888,25.963545,26.654829,27.24276,27.388103,27.542477,27.017963,26.31065,24.500608,22.690958,21.444101,20.764973,19.852465,19.277693,18.649237,18.021711,17.888424,17.57714,16.703594,16.916418,18.45434,20.012703,22.075546,23.894718,24.953238,25.877537,26.598259,27.50582,27.796051,27.799673,27.300465,26.557432,24.222282,22.549664,20.899706,20.264914,19.50672
18.40498,17.928377,17.382479,16.933153,16.726795,16.525145,16.702833,18.24728,19.706442,21.16201,22.415766,23.34777,24.306044,24.817146,25.247482,25.294872,25.253685,24.657242,24.051086,22.71416,21.39929,20.376787,19.730442,18.82108,18.188309,17.573696,17.028131,16.814241,16.538357,15.854052,16.40982,18.074276,19.519154,21.258068,22.708277,23.522089,24.215351,24.651518,25.400616,25.557781,25.424747,24.871876,24.223042,22.502636,21.270393,19.84983,19.222918,18.379288
18.06706,17.565,17.015625,16.62258,16.3691,16.22447,16.411655,18.022636,19.581972,21.143707,22.428274,23.355633,24.3885,24.9412,25.274307,25.194498,25.209932,24.596481,23.712587,22.052942,20.697083,19.815775,19.298069,18.502737,17.918713,17.310738,16.717043,16.58343,16.314869,15.637085,16.233784,17.933722,19.388182,21.249325,22.725904,23.51529,24.271345,24.709824,25.360588,25.45811,25.311035,24.772228,23.854746,21.746845,20.512514,19.288393,18.858124,18.145567
18.503338,17.99352,17.389702,17.050007,16.819382,16.473951,16.180696,17.04488,18.337751,19.9789,21.655645,22.923107,24.408752,25.279331,26.025082,26.382761,26.765915,26.385004,25.748755,23.989326,22.151604,20.730642,19.892529,18.991005,18.35382,17.66277,17.029707,16.87257,16.5936,15.765263,15.755538,16.876753,18.225477,20.103878,21.929949,23.177242,24.2293,25.252825,26.281399,26.740982,26.94624,26.608482,26.00261,23.76281,22.008913,20.109118,19.312561,18.51263
18.009565,17.467604,16.815105,16.421019,16.148567,15.823131,15.531244,16.143007,17.12017,18.566233,19.989597,21.08333,22.347712,23.050035,23.60682,23.928848,24.256367,23.897465,23.382633,22.179914,21.11303,20.168518,19.475292,18.534798,17.898008,17.231043,16.55601,16.333265,15.993586,15.302963,15.215156,15.987881,16.982948,18.535883,20.176212,21.27401,22.174866,23.045551,23.883385,24.214643,24.370155,24.068642,23.575542,21.995441,20.964182,19.718767,19.040876,18.243513
15.634148,15.315766,14.998251,14.776925,14.881312,15.561384,16.53746,18.602518,20.565235,22.327162,23.495787,24.185785,24.916193,25.206833,25.22522,24.68797,24.406326,23.621338,22.258533,19.92153,18.197943,17.32975,16.761068,15.92001,15.568105,15.100921,14.729307,14.831759,15.001132,14.978188,16.525436,18.728697,20.35373,22.660564,24.053076,24.458698,25.027521,24.967487,25.32918,25.142494,24.75152,23.907501,22.570837,19.486118,18.100307,16.818836,16.488571,15.6896515
19.450563,18.932974,18.308973,17.851152,17.621391,17.334585,17.331388,18.45736,19.684933,21.067717,22.254915,23.175442,24.23738,24.847809,25.244396,25.390663,25.604443,25.210936,24.721048,23.535633,22.364626,21.36292,20.736643,19.890825,19.277195,18.624504,17.97412,17.732021,17.41563,16.71824,16.991669,18.300892,19.595201,21.118082,22.494379,23.350994,24.135798,24.718174,25.435858,25.644367,25.716204,25.3863,24.892231,23.353813,22.220861,20.899427,20.28026,19.540289
18.972544,18.41098,17.777227,17.212276,16.99221,16.719385,17.069307,18.787222,20.441236,22.102192,23.526638,24.54951,25.75146,26.468727,27.003798,27.163084,27.496304,27.234478,26.937584,25.54864,23.726614,21.8015,20.706425,19.572489,18.907734,18.1954,17.485294,17.2117,16.888603,16.047321,16.88124,18.814482,20.398075,22.28738,23.904442,24.869434,25.751183,26.44147,27.327303,27.583082,27.739458,27.548996,27.262878,25.404655,23.597132,21.233418,20.177221,19.22253
