V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
1620.5692,1620.2291,1618.182,1620.5232,1620.989,1622.6018,1624.1105,1622.7799,1623.8954,1622.6017,1620.9946,1624.4674,1620.1581,1620.5543
1764.5615,1762.46,1763.7446,1765.9368,1764.2042,1765.9502,1768.6831,1769.8912,1769.9185,1770.1731,1774.2867,1771.8667,1771.883,1769.7898
4874.7495,4866.273,4875.5225,4874.6265,4868.9175,4879.0337,4890.244,4892.5176,4883.1533,4887.831,4904.32,4893.9253,4906.2847,4890.6133
2650.0315,2647.5452,2647.0674,2645.4417,2636.4854,2642.4465,2647.235,2646.7131,2647.2004,2649.5352,2649.3015,2648.3274,2649.5352,2646.9343
6585.1675,6587.154,6588.1475,6590.3423,6579.167,6589.097,6606.252,6601.1265,6592.6396,6599.964,6613.62,6613.8657,6612.1016,6603.5166
2430.5261,2426.2654,2425.6904,2430.8025,2428.1907,2431.594,2434.6394,2434.581,2432.342,2432.0151,2431.9678,2431.4336,2434.3945,2430.147
2643.6335,2641.8914,2641.1543,2640.262,2639.6423,2644.8777,2644.7166,2641.3262,2643.1775,2645.01,2641.281,2642.306,2643.367,2642.9092
6491.399,6509.459,6513.5684,6516.197,6521.3184,6501.5244,6500.8013,6511.1733,6516.1826,6516.7334,6503.0117,6519.531,6523.492,6533.367
8805.654,8789.473,8796.347,8818.02,8796.124,8814.243,8815.957,8820.462,8823.378,8819.608,8832.22,8808.315,8812.556,8814.977
10122.45,10120.62,10126.463,10121.31,10118.651,10122.786,10128.781,10130.473,10125.713,10130.274,10137.98,10133.95,10137.056,10131.461
2837.2136,2837.468,2838.6016,2839.4814,2840.4373,2840.7395,2840.3394,2840.8938,2840.8599,2842.0354,2842.1665,2842.9211,2841.5771,2842.5752
7021.3345,7032.755,7035.911,7032.874,7031.9956,7031.8047,7031.7026,7035.505,7032.3345,7038.4443,7030.562,7043.4927,7044.9375,7039.927
2187.045,2193.034,2198.3345,2196.3477,2198.6064,2195.8123,2195.8264,2199.9841,2197.878,2202.7551,2204.844,2207.2615,2207.757,2207.6184
7080.6616,7090.7075,7102.472,7136.604,7143.9375,7122.961,7113.8345,7144.321,7133.311,7129.7686,7142.857,7152.6226,7164.2036,7170.058
5821.395,5830.206,5835.3545,5834.2275,5837.598,5826.4326,5822.559,5827.4336,5830.0415,5831.8413,5821.3306,5827.7017,5836.1113,5842.955
4936.5635,4934.3315,4931.8433,4949.5786,4957.7764,4959.0415,4951.0493,4941.5923,4962.212,4942.6836,4933.385,4944.713,4936.212,4947.4663
6470.9736,6466.653,6469.974,6473.1777,6473.789,6476.867,6481.069,6479.287,6476.379,6484.8486,6485.5615,6486.59,6489.427,6487.395
2072.2117,2072.6465,2075.3037,2074.5776,2073.9592,2077.192,2075.6567,2075.298,2076.6194,2082.6758,2073.4187,2074.7278,2082.5796,2084.0408
4297.0137,4309.23,4315.972,4302.5396,4293.3555,4290.437,4306.8706,4307.048,4305.5664,4309.964,4328.965,4320.2456,4316.742,4321.842
2166.288,2164.0205,2164.935,2164.7336,2164.7888,2165.3179,2164.2239,2163.9143,2163.2803,2162.3154,2162.3206,2162.9978,2164.764,2162.8076
1842.6052,1841.1096,1840.6754,1841.4069,1839.9362,1840.6495,1841.7946,1840.3495,1842.7234,1840.0103,1840.6753,1841.1292,1839.442,1840.2705
2993.4644,3004.886,2999.7188,2988.236,2995.4297,2997.7664,2993.9385,2986.6948,2990.093,2990.4583,2982.5967,2991.842,2999.669,2997.8923
6958.0537,6956.6006,6954.1196,6958.97,6959.6206,6963.679,6960.814,6962.942,6966.3545,6961.6265,6958.706,6965.612,6964.89,6965.688
3799.3418,3776.5728,3782.0903,3783.166,3738.212,3753.2708,3811.001,3798.5422,3796.3228,3809.005,3826.5278,3811.899,3818.103,3812.3076
1214.9767,1214.0875,1211.5659,1211.3276,1209.4656,1213.0344,1215.1941,1212.3284,1213.3962,1211.7422,1210.6748,1212.3612,1210.4558,1212.418
5509.069,5505.5103,5505.7744,5513.171,5514.3716,5513.875,5512.462,5514.8623,5512.0303,5507.9956,5514.918,5512.425,5506.6055,5509.684
5473.271,5459.31,5468.4565,5463.1475,5435.5933,5453.5015,5474.9927,5466.66,5455.125,5475.3486,5476.426,5471.1978,5499.3267,5481.269
9946.236,9957.622,9961.008,9958.813,9967.62,9960.327,9960.882,9970.973,9983.683,9970.198,9993.481,9989.16,9979.465,9985.58
5602.7505,5599.6577,5600.7695,5604.5312,5609.548,5609.4136,5613.3877,5617.0513,5616.576,5614.973,5627.762,5626.202,5616.7246,5615.2954
1218.8091,1220.2794,1220.7745,1220.3275,1221.4984,1219.7562,1219.1599,1220.1118,1220.7306,1221.405,1219.8949,1220.7397,1220.6095,1222.2811
1157.1234,1155.8794,1158.0941,1157.5963,1153.7709,1155.781,1161.939,1161.8567,1158.1328,1161.7201,1169.2817,1165.7462,1165.8691,1162.2097
1118.5157,1115.0471,1115.697,1116.4723,1114.4781,1119.6167,1120.5692,1118.2042,1118.5863,1119.32,1118.694,1120.6661,1121.8098,1119.469
1117.3048,1115.4001,1115.6914,1114.8484,1113.3987,1116.707,1118.0215,1117.918,1118.2192,1117.3512,1120.6433,1122.318,1118.936,1117.0293
1650.7255,1659.3224,1661.7188,1665.7557,1674.9332,1664.1288,1658.7412,1663.7242,1668.2056,1667.5067,1660.7097,1671.2168,1665.3381,1673.2328
1368.0605,1366.6409,1367.8098,1368.6829,1368.2438,1369.0077,1370.3834,1371.5625,1369.9281,1370.3696,1373.6002,1372.0007,1372.678,1371.5
1976.8076,1974.7903,1975.9635,1978.3018,1979.8481,1980.2936,1978.0012,1978.1835,1978.85,1978.8765,1976.2211,1980.8394,1978.3285,1979.2014
9267.072,9269.649,9276.361,9277.252,9279.748,9282.038,9283.688,9294.31,9290.454,9297.984,9299.361,9304.931,9301.993,9294.512
10438.028,10450.535,10451.729,10440.988,10446.691,10460.528,10465.74,10461.068,10479.187,10476.958,10480.547,10475.381,10452.992,10465.731
1048.0161,1046.9211,1046.7125,1048.5272,1047.1729,1048.2527,1048.9054,1049.592,1049.5369,1048.9873,1049.9744,1049.8898,1050.1449,1049.311
1012.1433,1011.9016,1012.1783,1012.7935,1011.48193,1012.1251,1013.8084,1014.7048,1013.4492,1013.9253,1016.0103,1015.3452,1015.6977,1014.70123
9948.155,9941.137,9941.517,9961.062,9962.389,9961.324,9955.793,9960.699,9958.561,9951.395,9949.412,9953.768,9960.716,9956.233
3359.494,3360.1147,3357.2095,3360.4304,3358.248,3359.6396,3365.083,3360.8708,3365.1292,3363.2927,3361.8506,3361.3035,3358.5095,3360.859
3628.514,3635.6172,3635.5652,3632.8926,3639.6406,3630.1294,3623.0,3627.5842,3631.8452,3628.3062,3614.1045,3626.65,3622.885,3634.694
4626.6035,4630.834,4635.298,4636.5356,4627.504,4632.4844,4648.8516,4644.254,4638.547,4650.62,4665.303,4651.398,4656.0283,4658.492
5990.207,6005.864,6012.263,6025.0317,6038.7793,6021.0264,6016.175,6023.218,6029.1826,6030.4673,6023.6875,6041.2617,6034.8633,6045.4814
5500.777,5498.7144,5502.3403,5507.366,5511.995,5514.431,5510.5327,5512.5713,5514.345,5514.325,5515.8877,5518.2695,5514.148,5513.841
13821.746,13821.041,13825.945,13831.203,13830.716,13840.213,13839.113,13838.117,13836.737,13839.044,13836.314,13846.776,13845.79,13848.492
12101.0205,12117.085,12107.935,12107.232,12107.931,12098.751,12118.4375,12124.565,12119.804,12135.632,12141.437,12146.701,12158.887,12164.493
1247.5748,1248.4517,1248.6936,1250.0569,1251.2516,1248.5101,1247.9231,1250.134,1249.8755,1249.9744,1248.584,1250.4862,1249.9412,1251.082
12301.52,12316.191,12321.869,12333.315,12347.893,12312.33,12305.888,12328.254,12327.032,12330.142,12317.99,12334.429,12330.244,12346.671
12048.705,12071.542,12071.808,12074.482,12083.241,12066.675,12069.654,12063.458,12072.363,12080.725,12066.222,12076.109,12085.431,12087.196
6942.155,6949.6206,6956.044,6946.321,6936.5723,6930.63,6945.3564,6952.7534,6936.3267,6948.356,6959.99,6954.3267,6961.8965,6960.939
15099.3955,15104.232,15105.874,15096.524,15094.234,15089.024,15096.954,15105.572,15093.631,15096.941,15106.261,15101.018,15095.21,15108.651
9143.127,9171.485,9186.374,9181.453,9201.6875,9177.551,9166.895,9184.961,9182.578,9199.42,9178.902,9207.04,9205.516,9225.702
10656.232,10674.85,10669.605,10669.483,10672.351,10659.844,10655.927,10655.582,10667.594,10662.074,10633.465,10651.529,10656.458,10671.438
1771.9271,1776.52,1778.074,1774.1595,1775.4078,1773.9874,1774.9946,1776.6947,1775.535,1779.7163,1778.6017,1776.2196,1777.0149,1782.0388
7751.322,7764.7188,7760.7954,7760.8613,7763.183,7753.9175,7751.186,7750.8706,7760.0728,7756.2734,7735.7803,7749.055,7752.382,7763.1304
9258.721,9255.395,9256.956,9268.822,9226.303,9258.602,9308.2705,9306.782,9279.741,9290.923,9326.643,9298.054,9298.913,9283.839
1868.0096,1872.3462,1870.282,1868.2073,1867.8008,1866.4764,1869.9082,1870.3038,1872.5782,1872.5702,1871.8397,1872.0192,1868.2471,1872.9485
5040.5703,5032.5884,5027.821,5032.9673,5031.1455,5034.6685,5032.263,5032.9917,5042.2275,5033.3125,5024.4062,5037.025,5030.6987,5030.0054
10514.213,10523.316,10521.119,10518.247,10525.34,10517.927,10515.067,10515.89,10521.542,10518.208,10510.971,10517.098,10514.555,10529.345
10279.339,10288.375,10295.093,10286.215,10269.945,10278.78,10297.798,10283.592,10291.059,10299.169,10298.772,10289.994,10305.041,10307.125
10149.919,10150.689,10144.334,10148.036,10147.476,10148.619,10146.816,10143.155,10158.754,10146.37,10139.615,10144.905,10141.483,10147.792
11627.585,11637.158,11634.504,11631.972,11639.459,11631.756,11628.247,11629.063,11634.574,11630.092,11622.261,11628.728,11626.169,11641.486
1122.7854,1124.0063,1125.1508,1125.023,1125.7612,1124.9738,1123.939,1125.0317,1125.0328,1125.9993,1125.2267,1125.8364,1126.4813,1127.7919
1159.1417,1161.3475,1162.303,1162.1727,1163.5145,1162.0916,1161.0735,1162.2897,1162.3031,1163.1904,1162.296,1163.2928,1163.5902,1165.4514
12121.176,12124.364,12125.981,12124.284,12134.614,12124.284,12118.133,12125.969,12131.715,12132.607,12130.1,12135.717,12128.186,12146.5205
5893.179,5890.4956,5891.4663,5897.511,5892.586,5897.365,5899.0244,5898.5923,5894.3013,5891.45,5893.6475,5891.11,5895.3296,5895.0874
1450.8168,1451.8978,1452.2318,1451.7047,1452.0919,1451.5239,1451.1731,1451.044,1451.6898,1452.2778,1450.4393,1450.6923,1451.6584,1452.4238
2019.183,2018.9635,2018.6252,2018.7073,2010.834,2016.3615,2026.4805,2023.4713,2021.9434,2023.1191,2028.3533,2024.5901,2025.2084,2024.671
1807.4907,1800.0262,1801.5922,1809.5463,1803.2991,1802.8151,1804.4636,1809.2795,1807.0093,1805.4092,1813.1376,1808.5592,1811.9957,1811.1241
5767.978,5771.8706,5771.962,5773.9106,5774.937,5770.7163,5768.2354,5775.67,5772.612,5771.5117,5769.014,5771.5894,5769.294,5773.098
7426.386,7421.8,7422.9497,7427.485,7422.206,7422.223,7429.547,7435.912,7426.7046,7428.377,7438.309,7435.247,7430.394,7426.3413
5114.6133,5132.293,5137.3994,5136.282,5148.8184,5133.507,5130.4097,5140.7734,5141.345,5144.53,5139.601,5156.9985,5158.541,5164.1743
2415.5117,2421.993,2422.172,2425.9634,2430.396,2422.4011,2418.185,2423.8047,2427.528,2422.051,2413.1309,2423.679,2421.7266,2426.9155
10200.421,10236.335,10236.138,10221.963,10239.714,10223.928,10231.644,10242.08,10246.716,10246.315,10257.029,10277.074,10261.943,10265.492
2128.5413,2130.595,2130.7517,2133.3127,2132.7969,2131.8354,2130.7007,2130.8147,2131.127,2129.13,2129.1794,2130.6494,2132.4932,2132.5615
5907.044,5902.3354,5907.8413,5912.3286,5902.0537,5903.1523,5910.3867,5909.9614,5917.008,5916.3296,5920.171,5907.7896,5905.3667,5912.2593
8949.142,8951.758,8950.789,8945.087,8949.856,8947.115,8945.558,8944.063,8952.501,8946.3955,8942.697,8952.718,8944.569,8948.504
2769.8523,2795.3447,2786.761,2781.407,2773.5127,2765.2083,2782.0425,2772.4683,2775.8462,2767.106,2761.4805,2759.9062,2768.4092,2782.4814
1567.3838,1566.768,1566.5355,1567.141,1567.0645,1567.5906,1569.4307,1568.2985,1569.2234,1569.7805,1570.4695,1570.1046,1569.0736,1568.842
2307.44,2307.4043,2308.2847,2308.765,2307.0657,2306.7405,2309.349,2309.5679,2310.9104,2311.3328,2312.3892,2308.3848,2308.9297,2310.6606
2327.0366,2326.536,2326.101,2327.1328,2325.5784,2326.8267,2328.9548,2327.8618,2329.514,2329.2085,2331.8433,2327.693,2327.3281,2328.8108
3233.174,3225.4,3227.1929,3251.229,3228.8857,3260.7244,3273.0188,3249.8513,3271.584,3280.7522,3263.5793,3252.0488,3261.8918,3255.7307
2077.5786,2076.5078,2078.737,2084.9111,2073.7493,2084.3423,2103.4785,2092.5889,2095.6921,2098.103,2109.677,2096.0737,2093.7505,2091.515
1189.464,1190.8726,1191.8611,1191.4108,1190.4976,1189.6154,1188.6993,1190.405,1191.0775,1192.5175,1191.1125,1190.2062,1192.547,1193.5206
1202.9196,1205.4579,1206.7721,1205.7333,1205.8165,1203.8545,1204.1874,1206.3171,1205.8573,1207.2423,1207.4475,1206.2345,1207.7974,1208.5865
1598.321,1598.2538,1598.8785,1601.9491,1607.5989,1605.2292,1601.3802,1601.2181,1607.8276,1607.5569,1598.3483,1603.2625,1604.5597,1609.0242
1457.6029,1456.3969,1458.3164,1457.6685,1454.9248,1454.6711,1456.7834,1459.193,1456.3308,1458.0739,1461.5223,1460.0643,1462.2955,1459.7499
2159.0603,2161.0256,2158.7686,2156.8923,2156.6448,2159.2832,2164.5566,2158.4365,2161.9998,2163.4172,2163.112,2163.8105,2160.6196,2164.4844
1547.5836,1549.3945,1551.7722,1553.2003,1553.9254,1552.9465,1551.9415,1553.837,1552.9226,1554.3135,1553.9198,1556.4713,1557.8772,1556.6394
2117.1055,2121.0137,2121.4028,2119.425,2121.6133,2119.8354,2120.7778,2120.8152,2122.4358,2122.3362,2122.5947,2123.7568,2123.1836,2124.8892
2537.44,2533.421,2531.7747,2536.3667,2533.2883,2534.6367,2541.5444,2540.74,2540.817,2540.5283,2547.3257,2545.3147,2542.6167,2539.6394
3962.8735,3967.857,3974.9885,3966.6633,3965.676,3968.6953,3967.8577,3962.0833,3966.5232,3981.568,3957.9656,3963.309,3981.2612,3984.1035
1749.046,1749.2094,1750.0463,1749.242,1748.2312,1747.4363,1749.0474,1749.4225,1748.0835,1750.3989,1750.4989,1748.0018,1748.8024,1751.2953
1636.9021,1643.9662,1647.1833,1646.5868,1651.1311,1644.9261,1642.3281,1647.0262,1647.6627,1651.9316,1646.096,1650.8726,1655.0281,1658.1847
3001.962,3005.3843,3004.8738,3010.009,3011.242,3007.8892,3006.9524,3008.8857,3011.13,3010.0212,3006.3286,3009.3823,3009.1218,3012.0469
3023.534,3027.255,3026.7234,3030.347,3033.524,3029.7317,3028.5125,3030.4727,3032.4072,3031.2017,3028.6348,3032.996,3032.041,3035.2964
1743.3763,1745.9506,1745.5013,1746.6891,1743.8618,1746.676,1750.8289,1749.0864,1750.3931,1750.9022,1750.0288,1749.1545,1748.589,1749.5938
4287.975,4294.1807,4297.5513,4297.7637,4303.988,4297.166,4293.9194,4299.1616,4299.4453,4302.5757,4300.2314,4304.5815,4303.7812,4309.6045
1381.03,1378.8307,1380.1818,1383.0015,1382.8201,1384.383,1386.6952,1385.9872,1384.0994,1387.1738,1390.1223,1389.7598,1389.7574,1388.943
1529.3715,1531.0372,1530.1409,1530.4486,1530.77,1530.9546,1532.1312,1529.9922,1532.8179,1532.2852,1530.498,1533.126,1532.0537,1532.6829
2681.324,2679.0955,2680.3657,2685.7717,2684.9758,2683.9795,2689.417,2689.5305,2687.4402,2691.4243,2694.9094,2696.8757,2698.4426,2696.1956
2675.8054,2675.9434,2681.0994,2681.0642,2682.0203,2683.3962,2687.3208,2686.4646,2686.3645,2694.0674,2695.6304,2696.6665,2698.59,2697.5159
3390.1423,3385.1184,3374.314,3387.7468,3379.3164,3379.6982,3395.7993,3393.5803,3395.4458,3393.5466,3405.288,3403.1099,3399.812,3396.985
10584.632,10578.483,10592.371,10596.689,10622.406,10632.548,10628.821,10668.739,10659.136,10662.152,10707.281,10743.642,10731.696,10687.085
10578.266,10671.518,10753.3955,10738.654,10796.25,10714.242,10689.952,10775.199,10728.471,10832.638,10809.209,10850.285,10910.74,10942.547
11885.432,11870.54,11916.241,11957.272,11988.339,11974.94,11954.082,12002.915,11992.802,12015.003,12019.943,12053.708,12061.685,12061.057
19866.63,20118.053,20247.82,20372.967,20635.35,20478.695,20334.895,20478.086,20470.723,20766.621,20399.777,20903.227,20937.062,20998.887
19186.541,19078.742,19156.494,19310.266,19374.568,19442.506,19352.674,19401.951,19425.24,19365.652,19436.998,19575.025,19565.734,19419.975
2769.1606,2767.4792,2768.4124,2770.0928,2768.0654,2769.3042,2771.3752,2772.4678,2770.3477,2770.594,2773.337,2772.8425,2773.4543,2771.9421
2341.8547,2341.89,2341.7122,2341.3816,2339.292,2341.3323,2346.0046,2343.2224,2343.6404,2344.0874,2343.3923,2343.1287,2343.5684,2343.336
1399.8381,1398.1173,1397.932,1400.6097,1393.7498,1399.785,1406.0016,1404.1074,1402.2078,1403.4408,1404.9858,1401.1719,1403.558,1401.6659
1523.8174,1525.433,1525.0369,1525.4523,1522.2697,1523.7179,1525.373,1526.6222,1524.2407,1523.2253,1524.4153,1524.0531,1525.3308,1523.7998
5503.186,5511.087,5527.195,5582.19,5578.013,5558.1304,5564.082,5601.5664,5571.713,5581.9214,5636.373,5623.793,5626.9546,5614.2866
3215.8035,3214.816,3215.7747,3218.99,3219.9414,3220.1865,3218.0552,3216.686,3219.4053,3220.4722,3216.8525,3218.86,3218.979,3222.0203
8779.606,8748.61,8820.591,8948.885,8977.962,9007.379,8922.765,9051.442,8972.643,9004.982,9006.111,9123.816,9064.15,9031.467
12079.183,12146.211,12121.128,12083.4795,12035.825,12047.499,12156.421,12120.336,12117.297,12137.759,12187.361,12128.613,12160.741,12185.969
20294.74,20353.232,20409.932,20448.568,20517.002,20473.926,20425.043,20522.64,20484.982,20589.598,20519.602,20625.643,20620.273,20673.777
3598.3787,3622.6025,3621.188,3623.582,3635.2422,3616.7644,3614.6155,3619.3875,3623.86,3630.3303,3609.2646,3632.9841,3634.5635,3647.751
6878.413,6881.3223,6880.883,6873.8584,6868.142,6866.249,6880.277,6885.3555,6883.306,6898.661,6901.8804,6896.1865,6909.104,6908.2363
3824.7717,3766.206,3782.0745,3865.5037,3782.0889,3865.6025,3968.4253,3940.5044,3933.368,3946.9507,4038.5425,3959.6062,3974.19,3929.692
1043.0634,1044.0792,1044.0431,1043.4185,1041.2971,1042.3542,1046.2432,1045.5725,1044.0704,1045.2451,1048.2837,1045.6558,1045.6624,1045.7871
4022.2502,4026.0923,4025.518,4024.0571,4019.1628,4022.0212,4031.209,4026.46,4027.6343,4030.086,4031.4985,4030.0046,4034.7349,4031.209
4871.745,4875.553,4874.087,4869.449,4865.9487,4867.4844,4871.8022,4870.501,4868.7373,4871.891,4868.5776,4868.062,4870.013,4872.088
4871.362,4872.6025,4872.147,4868.9375,4864.703,4865.527,4870.7656,4871.923,4868.676,4871.566,4869.379,4868.5356,4870.4854,4870.864
5226.6665,5229.9414,5226.433,5231.316,5228.28,5228.39,5231.1084,5238.465,5240.635,5240.921,5238.564,5234.5234,5231.1294,5237.732
7527.8677,7534.179,7529.9717,7525.7363,7525.9004,7521.656,7521.6016,7519.919,7528.905,7522.8813,7513.0435,7514.5,7507.7485,7517.9824
1109.1642,1108.8846,1108.5065,1109.5842,1109.065,1109.396,1110.2507,1110.6313,1110.219,1110.5228,1111.075,1110.9144,1110.3297,1110.2646
4484.214,4483.2046,4484.828,4484.4717,4482.415,4485.514,4484.602,4483.5645,4485.9507,4486.8667,4481.583,4482.194,4483.6475,4486.3877
7762.5215,7770.4277,7771.707,7767.3677,7764.433,7765.924,7768.049,7773.391,7763.332,7769.2725,7763.3647,7769.664,7767.3228,7765.014
1058.3883,1059.2114,1059.6819,1059.7692,1060.1318,1060.0133,1061.0037,1060.5468,1060.0521,1061.2311,1061.0052,1061.8088,1061.9609,1061.7188
10322.499,10320.2,10327.484,10337.011,10342.801,10337.363,10342.121,10355.839,10342.004,10350.217,10383.467,10379.349,10364.958,10368.714
7897.7007,7898.995,7901.625,7902.8643,7890.248,7899.864,7913.5474,7912.3823,7912.612,7911.833,7922.2627,7912.407,7914.8887,7916.054
7910.062,7908.1147,7909.494,7913.0093,7901.9243,7910.5376,7922.3394,7919.6035,7918.514,7915.981,7926.5347,7918.7617,7924.1543,7923.093
9574.861,9578.636,9574.68,9578.413,9578.831,9578.627,9583.476,9580.64,9585.025,9588.847,9573.548,9579.869,9587.228,9586.371
8287.75,8307.289,8293.062,8281.414,8274.149,8271.99,8294.608,8273.229,8290.221,8288.969,8271.171,8269.671,8269.925,8293.107
8303.706,8314.291,8314.994,8303.044,8294.454,8304.634,8316.433,8307.522,8310.126,8315.533,8309.906,8307.485,8322.266,8319.601
6983.4272,6992.6245,6993.99,6989.8564,6984.5264,6988.9688,6995.736,6991.6147,6989.1357,6999.4185,6995.4697,6991.6562,6997.0654,6995.162
9480.074,9495.385,9516.08,9510.45,9519.965,9513.796,9507.825,9514.224,9514.664,9525.079,9511.82,9534.727,9537.037,9537.076
6980.7036,6983.7637,6984.8364,6980.8677,6979.7715,6976.7817,6981.2764,6979.7935,6981.1216,6983.0903,6983.3306,6979.52,6980.532,6983.3975
6511.9507,6509.397,6509.719,6512.9634,6517.867,6518.8975,6515.1025,6514.424,6516.71,6514.3774,6512.237,6515.1665,6512.636,6516.249
6936.611,6944.428,6944.1587,6942.4214,6937.9224,6937.693,6952.991,6951.7285,6946.803,6953.5215,6964.7407,6956.9814,6952.2603,6956.715
4402.1396,4396.1,4402.2983,4404.6543,4404.456,4401.415,4398.5034,4400.1445,4402.542,4405.9375,4403.335,4404.4263,4408.609,4407.586
4549.172,4549.4487,4548.874,4548.9116,4546.664,4548.013,4550.0513,4547.2954,4549.3813,4548.888,4547.147,4546.933,4547.477,4549.1934
4534.906,4535.882,4535.3677,4535.7695,4532.5723,4534.1323,4535.953,4533.9106,4536.17,4535.8657,4532.8735,4532.045,4533.235,4534.8433
4513.852,4520.822,4517.4023,4510.5127,4508.6743,4502.9214,4504.1704,4504.5635,4508.268,4505.418,4492.396,4496.917,4498.7744,4506.1978
4707.2075,4709.311,4710.094,4708.8203,4708.2275,4709.4004,4712.2715,4708.4155,4712.538,4711.129,4710.1323,4708.453,4706.926,4708.8677
4236.343,4235.856,4236.7935,4236.61,4237.901,4238.513,4235.663,4236.525,4237.955,4237.2153,4235.734,4236.386,4234.032,4235.9683
4551.668,4564.162,4566.668,4567.2275,4572.4805,4559.002,4556.35,4571.0747,4566.2295,4568.265,4564.378,4572.703,4572.8735,4582.34
4626.833,4640.6064,4642.463,4635.707,4637.371,4632.5703,4633.588,4636.657,4634.573,4642.8975,4632.172,4639.8022,4644.1343,4647.421
5901.8135,5895.6597,5891.699,5895.044,5896.484,5896.3296,5892.2324,5895.7603,5900.683,5894.283,5890.6587,5890.5244,5883.2476,5898.93
5894.486,5891.251,5887.6216,5889.2607,5889.6465,5889.7173,5887.083,5891.503,5894.458,5892.473,5886.4106,5887.2993,5881.3276,5892.662
7981.2437,7978.528,7984.097,7988.3394,7974.945,7978.7793,7998.1777,7989.719,7990.5454,7993.433,8006.976,7985.962,7993.33,7994.3315
10612.208,10612.005,10614.964,10623.01,10624.858,10628.421,10627.538,10629.846,10625.305,10636.222,10626.182,10635.083,10639.081,10635.341
7695.4873,7685.985,7692.0835,7705.3726,7698.9634,7705.124,7706.299,7705.9585,7707.8423,7709.333,7708.38,7707.705,7713.492,7704.662
7692.2603,7691.5225,7698.1733,7704.547,7703.224,7703.665,7705.2915,7707.2114,7706.627,7711.9917,7709.975,7713.0425,7717.71,7713.701
7771.5376,7764.988,7765.819,7768.5913,7770.21,7771.95,7764.649,7763.808,7768.0244,7763.059,7758.515,7754.261,7754.962,7760.0273
7666.6235,7672.9155,7675.7607,7674.5254,7670.6514,7671.4434,7677.699,7676.151,7673.434,7678.575,7677.5215,7676.5205,7681.7227,7680.842
