V1,V2,V3,V4,V5,V6
3493.819,3639.695,3741.2751,3841.493,3791.9363,3924.3516
986.33826,990.9518,995.0053,997.9785,995.62537,997.0562
1028.8475,1043.3152,1056.8837,1067.6161,1066.1205,1071.5579
878.66797,902.3669,922.2786,940.6823,925.3562,934.6958
1009.89417,1012.09393,1014.33496,1015.645,1016.02515,1017.1963
944.75085,950.15674,953.4478,960.4412,953.1404,955.50305
996.69806,1002.00055,1006.4204,1010.0783,1009.18,1010.07587
8187.534,8506.816,8867.893,9174.658,9454.979,9732.433
4389.617,4394.6733,4394.704,4408.737,4411.6606,4466.1846
3376.935,3425.1897,3478.2336,3518.5154,3555.917,3574.8877
2247.4314,2453.7031,2699.065,2899.3296,3081.9575,3280.4128
5639.6914,6089.8916,6635.632,7066.0645,7475.4604,7912.9497
8428.256,9073.752,9738.049,10250.551,10624.664,11148.83
3764.603,4105.6064,4511.2764,4843.0996,5136.6313,5486.98
8280.729,8913.041,9669.205,10306.016,10902.123,11628.566
3704.437,3733.0361,3763.7654,3788.7388,3810.2559,3833.4124
1815.1549,2000.0908,2208.6377,2363.3823,2477.4053,2583.7573
2060.4517,2263.489,2487.4802,2651.0862,2786.3867,2903.723
7904.1475,8547.296,9303.984,9910.189,10469.494,11111.264
11141.898,11952.735,12950.994,13734.121,14488.328,15306.816
1772.9004,1815.7764,1826.6328,1806.3691,1838.6887,1873.0715
2831.107,2990.2808,3162.963,3305.6685,3418.7534,3542.641
12277.284,13543.437,15045.879,16311.526,17554.422,18869.328
12147.752,12809.377,13575.24,14095.392,14494.619,14951.641
2651.4736,2570.1108,2431.3335,2426.5835,2521.4336,2474.9104
1933.1533,1949.2988,1958.124,1982.4943,1982.573,1992.0016
2561.7454,2594.2153,2624.7832,2633.074,2658.4473,2670.956
5924.515,5972.4854,5988.914,6034.531,6038.9897,6048.039
2908.1958,3011.9722,3116.796,3194.418,3260.7766,3331.7087
8645.404,8873.303,9076.86,9233.232,9279.711,9397.555
3775.4333,3800.0154,3816.871,3819.2075,3839.3884,3846.5752
6591.6357,6622.778,6526.311,6953.472,6734.5366,7339.907
14344.93,15121.617,15898.862,16663.473,17334.357,17828.156
2961.9045,3175.2202,3410.976,3604.2178,3766.1062,3904.9019
791.33496,782.05225,762.9904,773.38745,771.3814,791.9442
5386.7437,5379.3096,5332.253,5361.6357,5397.4946,5412.0127
1764.1389,1704.4122,1616.9158,1612.7286,1658.8816,1636.6221
2880.7998,2751.3926,2510.963,2517.7478,2664.1865,2642.3052
2586.4622,2603.3457,2626.04,2632.889,2640.0725,2674.633
6211.29,6107.51,5940.381,5925.651,6001.248,5937.7427
4679.8154,4733.4614,4788.3286,4825.1133,4864.927,4910.764
1167.146,1169.297,1162.9778,1174.3604,1167.4508,1170.2825
3123.472,3157.0647,3183.5398,3213.7893,3207.165,3263.0286
1640.1069,1662.5803,1680.5994,1709.0118,1714.838,1730.0715
1567.6531,1559.7227,1545.182,1546.9016,1548.1322,1546.4663
3900.9111,4252.483,4671.3223,5016.989,5338.934,5736.172
11050.102,12017.206,13186.749,14162.616,15089.764,16189.712
5929.3877,6424.201,7038.0195,7550.661,8054.283,8632.575
2381.9192,2501.4949,2638.8682,2752.3057,2868.8933,2959.4702
6499.248,6860.076,7319.8643,7692.278,8038.504,8462.378
6423.432,7124.7354,7919.7935,8563.01,9115.978,9758.521
1865.3818,2046.531,2273.8875,2451.1235,2627.6177,2844.0278
1539.4127,1655.2112,1794.3376,1915.4985,2025.9637,2156.0498
2173.5088,2307.0537,2462.525,2568.3901,2707.7886,2828.3872
1242.3024,1363.9956,1513.7054,1630.5947,1744.6818,1881.2448
1565.7634,1687.8784,1824.5486,1935.0659,2027.469,2141.9712
9354.102,9979.662,10672.768,11159.846,11590.295,11957.045
2211.8855,2406.6887,2637.5552,2815.277,2974.984,3162.459
3406.726,3627.269,3756.004,3956.086,3899.865,4068.3794
3767.087,3867.3296,3902.5156,3988.2246,3999.4941,4047.9531
6798.008,7427.365,8166.706,8745.954,9273.44,9951.543
2328.1985,2543.179,2781.4019,2956.3787,3134.6577,3305.2263
1547.3086,1544.1014,1535.6152,1540.501,1535.4153,1535.4792
5692.4116,5994.131,6354.8765,6661.1377,6946.7266,7268.446
13624.986,13665.95,13695.663,13741.356,13749.962,13747.959
4962.269,5086.224,5211.009,5307.42,5376.7886,5474.8105
8172.2573,8219.264,8255.172,8297.126,8325.866,8352.296
1661.3525,1662.2983,1662.0405,1662.6139,1663.1989,1665.363
4832.464,4947.782,5082.365,5196.6743,5301.725,5416.079
1327.9976,1313.7007,1289.232,1288.941,1302.8743,1295.3861
4845.2593,4945.5825,5061.5854,5157.82,5244.968,5343.239
2465.9995,2454.418,2430.2837,2437.553,2442.3462,2442.404
5214.73,5341.4033,5490.0527,5616.8267,5733.5107,5855.4824
866.9714,861.89575,851.028,852.8237,855.0717,853.1388
2320.123,2312.577,2291.709,2295.4075,2301.3435,2300.9487
1400.7854,1399.0603,1394.7156,1396.4263,1396.1863,1395.4667
8715.181,8872.723,9050.274,9204.445,9348.638,9487.836
5593.429,5743.2637,5892.9487,6010.159,6092.4756,6212.5605
4436.836,4515.52,4607.377,4687.392,4764.978,4840.285
2265.1567,2336.0103,2421.2983,2491.5396,2560.013,2636.6265
7381.923,7547.2935,7739.0303,7906.708,8059.077,8221.074
4540.4863,4609.0596,4684.2217,4748.9424,4808.5303,4865.907
2260.5146,2325.9138,2373.5884,2412.101,2448.8027,2488.5876
6340.2295,6280.04,6185.2646,6175.3994,6229.1914,6190.788
5621.7383,5621.0557,5616.981,5619.9253,5618.3325,5619.9155
2644.3672,2702.2407,2775.5876,2813.6367,2840.378,2889.777
9880.668,10010.018,10148.334,10265.064,10354.002,10439.735
2897.3896,2883.2803,2850.496,2857.8901,2870.7432,2868.9248
1754.2444,1753.405,1751.5548,1751.8607,1752.175,1752.0702
5160.8965,5259.7983,5382.088,5483.6777,5588.2275,5668.59
6532.432,6530.777,6526.3335,6527.4536,6528.1987,6528.8193
6897.365,6929.3755,6959.095,6981.6323,6996.6523,7021.5205
1349.7122,1365.8088,1384.2219,1398.3005,1406.6423,1418.6141
7619.95,7665.5225,7620.66,7686.65,7625.546,7798.341
4119.3887,4229.0186,4326.0317,4397.981,4529.8394,4622.824
5336.027,5450.256,5586.476,5701.0684,5807.843,5922.607
7130.339,7112.2847,7083.7944,7080.9854,7089.6772,7077.778
3902.8176,3954.6526,4009.6274,4044.586,4071.5396,4093.5562
3367.1792,3542.9058,3732.645,3894.8823,4032.1714,4168.398
6326.9526,6338.3384,6345.752,6349.3574,6346.8286,6353.757
3395.074,3397.144,3394.1448,3398.6787,3408.98,3411.0972
1681.6221,1643.9448,1584.0193,1589.4702,1637.5322,1628.3496
6019.6255,6127.3022,6206.926,6283.351,6296.0825,6364.828
5503.019,5633.122,5742.7866,5844.8027,5806.259,5878.296
3039.3271,3087.6711,3136.1077,3175.9863,3202.1086,3230.3906
1446.7504,1494.7483,1532.6782,1577.2257,1554.1504,1584.5708
460.83743,443.69455,413.97806,413.94656,429.1624,423.3358
2119.877,2135.0354,2151.9673,2159.3672,2164.964,2178.4973
7930.495,8274.803,8697.907,9058.715,9447.499,9805.668
1580.4818,1611.3892,1640.0393,1681.6202,1668.6469,1700.6661
1327.0715,1333.483,1340.937,1347.3707,1353.594,1359.4984
7077.3438,7075.834,7072.4355,7072.5693,7073.8857,7075.7446
5944.463,5931.3257,5865.695,5884.5903,5923.897,5946.7856
846.4541,840.34094,823.08655,830.7064,850.1538,860.3045
1920.8804,1921.2085,1919.9335,1921.6915,1920.3649,1919.5006
1460.2979,1474.6365,1490.1748,1502.5582,1511.4797,1519.7073
3890.0686,3948.7542,4010.5007,4062.705,4143.663,4229.812
5134.78,5283.8438,5458.1587,5589.596,5716.9165,5897.0244
5269.961,5438.4443,5647.624,5820.786,6016.913,6231.6343
9107.334,9293.072,9481.381,9591.851,9685.468,9855.629
4378.2124,4396.322,4409.968,4428.0454,4429.654,4426.032
8081.1963,8144.7134,8212.697,8268.49,8310.224,8357.84
7884.713,7876.8496,7866.904,7866.185,7876.01,7870.8555
4492.4434,4495.8394,4495.985,4501.58,4497.3887,4505.16
3242.0925,3225.5957,3199.1667,3196.8582,3212.292,3202.109
1489.5449,1482.2305,1466.9519,1469.948,1477.4406,1480.2792
3641.417,3626.9585,3603.527,3602.1218,3610.6353,3601.8428
2550.8706,2532.9744,2504.3594,2501.7007,2518.6372,2507.4473
1544.1948,1537.3844,1527.2432,1525.9202,1532.2534,1527.3672
1492.8838,1492.9045,1486.6115,1489.5585,1490.0955,1494.418
3399.1765,3392.1924,3368.6472,3378.087,3380.705,3379.4556
2423.589,2415.7773,2401.7634,2403.8057,2407.3298,2405.5676
2858.6362,2852.5537,2839.5186,2842.766,2845.0986,2844.796
3265.799,3257.8916,3244.6946,3246.8457,3254.3062,3252.5022
2961.634,2944.9375,2918.2493,2915.7336,2931.1626,2920.9185
3510.3962,3506.875,3496.5278,3499.2134,3501.619,3500.9155
4326.715,4325.331,4321.692,4322.8936,4324.642,4326.0586
6538.634,6627.7793,6722.826,6804.628,6873.9697,6940.463
1584.3909,1601.0869,1620.6968,1636.958,1651.0441,1666.8899
1835.431,1857.1499,1882.0974,1904.0789,1926.4832,1944.9521
6963.277,6918.2593,6846.9956,6840.9507,6877.3667,6857.778
4735.8467,4730.2783,4718.306,4719.477,4726.461,4724.43
2681.8167,2655.6926,2609.9453,2609.5657,2638.2773,2628.8462
1881.9453,1881.6931,1866.2281,1876.3778,1886.9927,1897.0134
3292.0588,3282.8948,3267.0647,3267.934,3269.7375,3262.6133
4335.5493,4320.6997,4294.9717,4294.6694,4305.5977,4295.2964
4021.4973,4009.1997,3981.9407,3987.5183,3995.881,3990.1309
985.64685,978.9354,968.4478,967.66876,971.49725,966.53613
2103.8877,2111.518,2114.914,2124.8152,2132.7556,2149.785
2988.697,2957.9043,2905.555,2904.2822,2937.0947,2923.5137
5519.539,5450.8223,5340.3857,5330.468,5392.0854,5352.692
1953.6287,1907.7329,1833.0215,1829.2993,1880.2117,1852.761
1774.8025,1750.5701,1711.9159,1718.6306,1753.2263,1748.961
7185.65,7209.4106,7237.4355,7262.4487,7289.5737,7311.976
4432.6064,4558.9336,4711.9385,4771.6045,4808.88,4919.0054
2445.5603,2452.159,2458.4836,2464.3347,2467.7793,2471.6294
1672.9751,1678.5946,1685.0146,1690.4182,1695.0505,1700.115
3419.8594,3419.7993,3419.199,3419.4707,3419.1714,3422.7207
2897.7441,2897.291,2893.3423,2896.3086,2895.476,2896.5076
1878.4728,1904.8066,1934.3907,1958.032,1976.0203,1998.5109
1233.3555,1232.5526,1230.3782,1230.9766,1231.3453,1230.8817
1547.2053,1569.5203,1592.3741,1611.5454,1623.2994,1633.596
2177.4734,2228.0354,2281.6055,2324.6245,2356.0676,2385.9653
1650.8867,1647.4493,1640.3391,1641.3013,1643.5736,1642.7869
1355.7885,1352.5999,1347.6122,1347.2023,1348.8308,1347.8121
2078.698,2062.956,2036.083,2035.3126,2050.041,2041.615
1801.47,1820.5627,1838.175,1851.3936,1857.921,1870.8048
15021.091,15274.549,15543.516,15764.773,15980.872,16157.775
8068.4937,8103.4565,8143.556,8182.4,8241.397,8280.647
7307.335,7540.4194,7788.491,7986.331,8150.798,8348.246
8315.933,8442.345,8567.891,8685.343,8804.423,8913.674
7621.443,7791.0386,7913.4062,8057.9746,8074.3223,8108.138
4666.3057,4692.0293,4706.629,4730.1133,4746.351,4749.3633
2009.352,2062.4932,2121.2012,2169.7153,2212.5278,2251.119
4280.8325,4285.3076,4280.2886,4294.0845,4289.751,4285.176
3733.1716,3816.559,3914.0225,3997.5984,4078.6077,4156.211
4240.3267,4216.0234,4159.2476,4175.149,4194.981,4166.1157
1397.3518,1426.0645,1438.001,1470.7944,1444.0027,1489.3264
5449.5986,5536.357,5636.028,5721.336,5798.587,5880.927
4660.0273,4771.508,4901.6074,5016.392,5126.94,5235.837
1881.998,1910.832,1942.2468,1967.8534,2000.3336,2022.342
9078.313,9191.89,9316.023,9420.874,9522.741,9609.807
3392.0425,3448.9636,3504.42,3546.3452,3581.0908,3611.0496
10868.438,11056.589,11235.434,11387.891,11488.839,11555.001
1644.4684,1646.0297,1647.4098,1647.8591,1648.9429,1649.0096
4619.3125,4662.625,4713.696,4757.291,4808.4517,4851.2856
1583.5951,1596.984,1610.6562,1622.1582,1632.7249,1641.4548
2569.6533,2615.1301,2664.6633,2706.2427,2740.6675,2775.5847
1514.5345,1514.519,1514.2521,1514.1293,1514.2065,1515.3296
2565.8457,2567.6072,2569.5466,2569.9377,2571.6184,2572.7722
8354.395,8639.207,8944.401,9198.968,9409.783,9625.216
7216.617,7350.778,7490.29,7618.738,7680.4746,7740.364
5884.7446,6026.9336,6192.041,6335.0605,6472.6143,6603.453
1913.1072,1961.5144,2018.7546,2070.3218,2139.975,2185.6448
1970.3365,2001.401,2031.6763,2059.3757,2074.8975,2081.8318
5256.533,5370.7964,5492.054,5589.198,5651.0786,5714.979
11026.526,11188.2295,11377.967,11540.097,11688.687,11844.606
4839.753,4859.357,4879.3457,4896.769,4911.352,4925.5703
1643.1146,1663.2848,1685.1083,1703.1144,1717.865,1732.3644
4059.0989,4174.6113,4312.1494,4424.564,4526.661,4640.6567
2341.7546,2343.2915,2344.454,2345.6707,2345.3772,2346.6165
1583.6399,1581.6254,1578.1998,1578.1252,1579.0516,1577.956
1061.6942,1062.4049,1063.0621,1063.3013,1063.4353,1063.9828
3319.7607,3374.3254,3434.3271,3487.5913,3538.1685,3581.7961
4193.2773,4278.0615,4376.9634,4452.386,4515.7583,4587.763
2734.7817,2738.0083,2735.7625,2742.8372,2739.0142,2737.9595
2135.8835,2151.9973,2171.6877,2183.4077,2190.5693,2208.6038
1476.5977,1474.5568,1470.7511,1470.8805,1472.1572,1471.5405
2286.1287,2286.1846,2285.3867,2285.8848,2285.8745,2285.7102
2107.5322,2108.5845,2109.019,2109.3645,2109.9004,2110.635
2130.161,2152.7139,2178.7249,2200.1084,2222.0542,2242.234
5252.6978,5299.1025,5348.3604,5387.503,5415.0127,5444.7183
2849.9172,2849.271,2837.1067,2849.6926,2837.9824,2851.3875
2230.5874,2245.721,2260.0518,2260.9365,2262.0598,2298.281
10470.197,10634.053,10798.497,10925.982,11034.553,11176.125
2068.7432,2064.158,2055.5156,2056.984,2056.2056,2051.9297
7158.994,7161.4775,7163.0903,7165.864,7165.5586,7167.1147
5003.466,5029.7656,5058.8706,5084.465,5108.915,5133.774
2553.007,2620.3237,2699.722,2766.3052,2827.2163,2896.6282
4975.7856,5014.027,5044.2827,5079.5317,5094.848,5109.644
4499.572,4500.4272,4498.544,4502.502,4499.934,4499.266
1589.6117,1584.6965,1576.9846,1577.2584,1582.7856,1580.414
3222.0945,3207.5735,3185.407,3182.339,3193.7793,3184.7632
6122.1895,6153.9077,6189.821,6222.0273,6260.0776,6291.5137
1919.1838,1924.8107,1930.9989,1930.313,1935.1903,1941.0914
6471.514,6474.709,6461.3306,6479.3833,6489.17,6486.2817
2008.1245,1998.8777,1985.0117,1986.0569,1991.8665,1996.006
1407.3232,1438.6843,1473.6875,1502.4917,1530.4136,1555.8975
2274.379,2327.1968,2388.142,2441.1116,2492.9434,2541.5154
8477.718,8535.785,8584.797,8643.024,8634.239,8657.164
3995.1357,4042.1165,4092.414,4134.9424,4169.8813,4204.714
2061.3157,2057.0042,2049.9258,2049.2385,2052.722,2050.4097
2066.331,2078.9622,2092.5874,2104.1553,2115.4595,2124.6006
1112.8269,1109.2803,1103.6709,1103.2063,1106.3969,1103.9626
4502.434,4524.3643,4550.9927,4567.415,4578.765,4597.3604
2400.5962,2413.2058,2426.313,2437.5137,2445.812,2454.7214
3895.2227,3915.4534,3937.6665,3954.5981,3967.7524,3978.799
1175.8909,1175.843,1175.298,1175.8326,1175.3401,1175.2853
8931.943,9048.014,9171.152,9279.138,9364.469,9433.723
1118.8231,1119.1732,1118.4901,1118.915,1119.0626,1120.9705
10992.692,11145.206,11297.251,11414.713,11492.097,11603.777
2276.1917,2276.2375,2275.6516,2276.5447,2275.9155,2275.7766
1897.0549,1944.7821,1999.4178,2045.4241,2087.177,2128.3535
2539.719,2621.8604,2712.497,2786.7786,2853.3984,2919.6428
12113.724,12385.0625,12695.928,12974.971,13294.725,13564.621
1268.2203,1299.3788,1333.5361,1362.8903,1389.1697,1414.7434
11052.597,11329.007,11631.506,11889.885,12113.234,12347.487
2697.7673,2704.4065,2708.9487,2713.5654,2718.4175,2721.1226
1882.4021,1887.0026,1891.6305,1896.06,1897.7739,1902.1677
5563.224,5756.1406,5974.9697,6161.6245,6329.3457,6506.6084
8450.13,8608.262,8783.299,8932.97,9068.758,9204.428
2320.2039,2363.8792,2412.8633,2456.0771,2493.8936,2536.2852
2243.6084,2290.8872,2346.5286,2395.2544,2443.2773,2490.0283
3856.6826,3937.1753,4032.4062,4108.3926,4172.094,4255.6494
3966.3765,4021.7,4081.3179,4130.084,4178.764,4223.357
9727.998,9888.406,10046.551,10165.29,10244.523,10365.77
3773.9463,3797.4658,3821.9802,3842.3335,3856.6135,3872.8489
2041.5535,2135.305,2239.9043,2328.185,2407.7515,2483.433
6598.7046,6605.238,6609.5947,6616.348,6618.215,6622.4595
1946.5071,1938.9579,1911.5518,1924.1313,1915.0732,1904.0789
3893.5273,3949.4668,4012.3467,4066.8872,4116.2344,4164.9478
2217.3267,2238.3584,2263.5962,2285.1357,2305.0027,2328.3704
1846.8124,1847.3044,1833.4823,1853.6492,1834.7839,1825.1586
2343.8281,2367.1882,2393.7302,2416.0671,2434.7808,2455.994
1774.7444,1773.4235,1771.392,1771.4734,1772.3381,1772.5796
2680.9758,2738.3843,2807.3567,2865.123,2945.1606,2993.3364
4258.8115,4319.5757,4384.2114,4436.033,4475.969,4512.9893
2492.9846,2503.7998,2510.7134,2532.4678,2516.6226,2545.2898
1533.447,1555.2491,1580.0962,1596.4502,1607.3915,1623.848
1367.3307,1370.2782,1371.2509,1373.896,1377.0724,1376.2914
4681.7554,4687.788,4691.0474,4696.308,4706.754,4708.811
1572.293,1588.1168,1605.5879,1619.6123,1632.3187,1644.5325
4587.1426,4678.9233,4786.176,4875.889,4959.1816,5044.685
3052.7954,3139.6743,3224.7063,3293.6409,3310.4731,3352.243
3684.5269,3682.6353,3675.1375,3682.1604,3676.342,3675.7114
4613.9434,4617.342,4615.2754,4624.911,4622.7593,4619.6655
1837.048,1839.1865,1840.8739,1842.0338,1841.7843,1843.7878
4142.1807,4287.125,4445.932,4542.0767,4640.4126,4767.761
1949.7722,1936.9569,1913.6417,1905.8525,1924.3845,1907.9783
2044.2543,2083.7434,2124.7808,2159.2732,2187.2708,2213.7842
3164.9363,3281.3044,3415.234,3527.3657,3616.103,3730.5205
2613.4458,2645.7202,2679.8376,2706.1743,2740.3687,2771.3066
2009.108,2025.5586,2043.915,2058.4075,2071.1836,2083.7332
2339.21,2379.3452,2426.396,2466.8188,2508.6208,2547.3599
2525.5813,2639.4783,2766.4062,2872.332,2964.1772,3060.9355
2814.5671,2814.3103,2812.4377,2814.9785,2812.034,2811.7058
2184.782,2199.9707,2212.5078,2225.2104,2230.851,2234.2954
1385.2943,1395.2781,1405.343,1413.5284,1420.426,1425.8503
4310.6255,4422.1675,4554.0137,4663.291,4765.4766,4889.0693
3854.2495,3953.6028,4071.3394,4177.7783,4303.7207,4412.452
3528.691,3588.3967,3652.3936,3704.3318,3738.0757,3771.7395
6726.207,6749.248,6775.2896,6798.0522,6824.5596,6846.683
990.66406,989.09314,986.00275,986.29736,987.2682,986.1395
9822.8955,9878.369,9926.956,9963.544,10005.702,10031.3545
9949.54,9993.178,10005.12,10094.709,10104.298,10111.463
9878.65,9989.846,10093.895,10171.176,10223.784,10293.852
10578.763,10962.392,11394.791,11765.248,12105.169,12425.914
10111.832,10249.77,10386.396,10504.96,10574.593,10645.884
9928.387,9977.631,10018.815,10053.795,10086.253,10109.085
9818.108,9839.202,9849.387,9865.82,9867.173,9878.793
10147.622,10304.827,10436.154,10644.511,10761.476,10867.639
10247.867,10346.769,10457.716,10546.968,10622.171,10702.445
10107.322,10158.468,10203.42,10244.483,10268.218,10291.554
9725.593,9767.083,9787.834,9866.87,9845.96,9876.892
10587.284,10891.347,11197.764,11465.016,11649.791,11835.674
10629.889,11004.293,11420.311,11745.152,12025.163,12308.155
996.2606,994.43445,990.6006,990.97455,993.5069,993.15875
10087.534,10231.329,10384.376,10511.587,10614.28,10711.365
10001.061,10205.906,10409.02,10568.375,10676.619,10828.138
8614.387,8795.001,8973.317,9130.475,9139.754,9183.095
9514.693,9897.794,10316.939,10638.428,10784.398,10940.256
8777.686,8892.799,9019.17,9156.128,9340.02,9273.016
9638.849,10019.1045,10423.497,10752.6875,10985.28,11207.293
10023.444,10225.324,10461.251,10664.706,10866.794,11054.006
9990.048,10169.984,10381.161,10565.472,10773.484,10952.9
2365.2373,2425.9717,2491.2603,2544.529,2585.917,2625.3757
6038.617,6347.9243,6685.167,6954.717,7160.464,7341.4775
7768.101,8004.065,8254.2,8461.095,8594.49,8727.76
3961.501,3950.938,3934.6528,3933.7092,3935.2542,3922.491
9384.858,9519.188,9668.083,9740.125,9809.6,9884.166
6140.8804,6100.643,6043.674,6039.8643,6080.7075,6038.9443
8178.636,8398.267,8659.732,8888.918,9118.168,9345.691
3403.5198,3431.713,3460.7683,3484.4563,3500.2366,3513.686
1759.5648,1780.6212,1800.8397,1816.7319,1824.2751,1836.4415
1375.0461,1393.5883,1413.8488,1430.9894,1445.8628,1458.3209
1660.5631,1655.4965,1643.0043,1647.448,1650.6394,1644.105
2204.5818,2194.9302,2180.5884,2182.9067,2191.3523,2202.2
3730.301,3731.7556,3730.6963,3733.4802,3731.9353,3731.686
4684.425,4687.732,4688.654,4695.4727,4687.424,4687.1836
1374.2892,1361.5969,1340.3269,1340.3082,1352.5323,1340.138
3587.0657,3592.4573,3597.1377,3599.0798,3604.3552,3603.1104
6147.271,6199.0776,6245.645,6300.369,6307.6714,6305.7305
1988.7323,2055.3555,2133.9817,2201.9565,2267.6768,2330.8972
1640.2041,1664.1086,1688.4962,1707.7454,1720.1322,1736.6351
7834.259,7887.87,7939.0977,7947.1187,7980.138,7999.0107
2457.3977,2507.7478,2547.452,2584.145,2585.6843,2604.1858
3716.5425,3799.0322,3884.875,3958.1265,4015.8213,4062.9553
2618.9324,2627.6792,2638.4866,2650.7844,2659.768,2670.5803
1809.0013,1809.1855,1809.5111,1809.6022,1810.2314,1811.105
6351.103,6322.4453,6279.1533,6283.3135,6326.0015,6323.922
1721.2924,1753.1246,1788.8617,1819.8188,1848.1492,1875.7175
1828.4332,1857.9426,1890.5114,1918.5188,1943.314,1968.4995
2856.4026,2916.8887,2985.9807,3044.1707,3095.7683,3150.173
1896.5267,1908.7042,1922.0005,1933.7534,1945.7283,1956.4293
1875.118,1875.5192,1875.7505,1876.353,1875.6735,1875.5712
9123.87,9140.992,9156.777,9174.702,9194.756,9211.634
1656.6562,1668.3857,1680.5916,1690.6033,1698.2593,1705.6594
2248.1824,2259.0708,2269.3628,2278.0137,2280.4648,2284.945
1843.4501,1891.991,1950.118,2005.9292,2057.9917,2112.9805
10544.749,10922.543,11334.076,11684.706,12008.352,12299.048
5012.1104,5146.184,5289.7705,5407.8335,5486.661,5603.466
